datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,poa_wm2
2024-01-13 06:00:00-05:00,40.55,23.74,0.69,85.78956711471109,85.78956711471109,28.32018247722951
2024-01-13 07:00:00-05:00,141.4,24.07,0.9,439.280124662232,439.280124662232,128.66201259539991
2024-01-13 08:00:00-05:00,270.4,24.46,1.17,886.6059580675328,886.6059580675328,251.0274792671365
2024-01-13 09:00:00-05:00,531.25,25.69,0.55,1735.6831501009742,1735.6831501009742,493.4334194374917
2024-01-13 10:00:00-05:00,590.55,27.74,0.41,1939.5634986167208,1939.5634986167208,552.4070465833142
2024-01-13 11:00:00-05:00,782.4,28.96,0.21,2533.2549509324126,2533.2549509324126,736.0982916363481
2024-01-13 12:00:00-05:00,797.1,29.43,0.07,2578.677603949134,2578.677603949134,751.5742113983948
2024-01-13 13:00:00-05:00,576.7,28.89,0.76,1918.85834727922,1918.85834727922,545.3316592262181
2024-01-13 14:00:00-05:00,362.6,27.47,0.76,1228.3725133257788,1228.3725133257788,342.71881346924283
2024-01-13 15:00:00-05:00,388.2,26.27,0.55,1278.1848459579396,1278.1848459579396,360.3070903081201
2024-01-13 16:00:00-05:00,237.75,26.72,0.21,731.9751934306789,731.9751934306789,214.4888160024959
2024-01-13 17:00:00-05:00,73.5,26.53,0.34,174.0151628924291,174.0151628924291,61.84647679233073
2024-01-13 18:00:00-05:00,0.55,26.33,0.21,0.0,0.0,0.5379618552556856
2024-01-13 19:00:00-05:00,0.0,25.97,0.48,0.0,0.0,0.0
2024-01-13 20:00:00-05:00,0.0,25.52,0.97,0.0,0.0,0.0
2024-01-13 21:00:00-05:00,0.0,25.36,1.45,0.0,0.0,0.0
2024-01-13 22:00:00-05:00,0.0,25.09,1.45,0.0,0.0,0.0
2024-01-13 23:00:00-05:00,0.0,24.94,1.38,0.0,0.0,0.0
2024-01-14 00:00:00-05:00,0.0,24.8,1.24,0.0,0.0,0.0
2024-01-14 01:00:00-05:00,0.0,24.64,1.17,0.0,0.0,0.0
2024-01-14 02:00:00-05:00,0.0,24.76,1.24,0.0,0.0,0.0
2024-01-14 03:00:00-05:00,0.0,24.59,1.31,0.0,0.0,0.0
2024-01-14 04:00:00-05:00,0.0,24.46,1.31,0.0,0.0,0.0
2024-01-14 05:00:00-05:00,0.0,24.4,1.24,0.0,0.0,0.0
2024-01-14 06:00:00-05:00,33.7,24.33,1.17,74.49282698630894,74.49282698630894,25.412309580409776
2024-01-14 07:00:00-05:00,266.2,24.94,0.69,610.2923535320735,610.2923535320735,215.42680010612645
2024-01-14 08:00:00-05:00,522.6,26.5,0.69,1534.799305586712,1534.799305586712,463.0530157372566
2024-01-14 09:00:00-05:00,637.55,28.26,0.97,2022.4123048167444,2022.4123048167444,586.2823173667571
2024-01-14 10:00:00-05:00,832.9,29.28,1.38,2659.6901061445496,2659.6901061445496,776.3904955016883
2024-01-14 11:00:00-05:00,888.8,30.35,1.59,2846.9219032599,2846.9219032599,834.7910579693564
2024-01-14 12:00:00-05:00,809.4,31.39,1.79,2622.8273931395674,2622.8273931395674,764.6540104754351
2024-01-14 13:00:00-05:00,433.65,31.66,2.07,1470.9338320576949,1470.9338320576949,415.3402510969343
2024-01-14 14:00:00-05:00,411.85,27.01,0.83,1400.5487886779747,1400.5487886779747,391.15738918072094
2024-01-14 15:00:00-05:00,260.65,27.63,0.97,887.1037284885267,887.1037284885267,247.65801286213485
2024-01-14 16:00:00-05:00,108.15,27.39,0.55,350.9447223162904,350.9447223162904,101.95041950462962
2024-01-14 17:00:00-05:00,38.8,26.71,0.28,97.49835058066932,97.49835058066932,34.793507247511734
2024-01-14 18:00:00-05:00,0.4,26.42,0.48,0.0,0.0,0.391236132968264
2024-01-14 19:00:00-05:00,0.0,26.33,1.1,0.0,0.0,0.0
2024-01-14 20:00:00-05:00,0.0,26.05,1.17,0.0,0.0,0.0
2024-01-14 21:00:00-05:00,0.0,25.87,1.03,0.0,0.0,0.0
2024-01-14 22:00:00-05:00,0.0,25.64,0.76,0.0,0.0,0.0
2024-01-14 23:00:00-05:00,0.0,25.36,0.97,0.0,0.0,0.0
2024-01-15 00:00:00-05:00,0.0,25.14,0.9,0.0,0.0,0.0
2024-01-15 01:00:00-05:00,0.0,25.56,0.21,0.0,0.0,0.0
2024-01-15 02:00:00-05:00,0.0,25.65,0.41,0.0,0.0,0.0
2024-01-15 03:00:00-05:00,0.0,25.09,0.55,0.0,0.0,0.0
2024-01-15 04:00:00-05:00,0.0,24.7,0.97,0.0,0.0,0.0
2024-01-15 05:00:00-05:00,0.0,24.59,0.9,0.0,0.0,0.0
2024-01-15 06:00:00-05:00,28.8,24.34,0.97,64.73612447097798,64.73612447097798,22.863287404964527
2024-01-15 07:00:00-05:00,257.9,25.35,0.69,585.1088232968358,585.1088232968358,208.2181179689755
2024-01-15 08:00:00-05:00,475.2,26.69,0.83,1407.614864436027,1407.614864436027,422.5369952781337
2024-01-15 09:00:00-05:00,679.9,27.86,0.83,2149.369349145938,2149.369349145938,625.3649113345946
2024-01-15 10:00:00-05:00,790.85,29.14,0.83,2537.888052912568,2537.888052912568,739.0104370224336
2024-01-15 11:00:00-05:00,786.6,30.27,0.9,2548.7685829933507,2548.7685829933507,741.8928552981131
2024-01-15 12:00:00-05:00,584.4,31.34,1.1,1944.5268776589944,1944.5268776589944,556.4488678779161
2024-01-15 13:00:00-05:00,650.75,28.96,0.69,2148.9866959485435,2148.9866959485435,615.2036803762137
2024-01-15 14:00:00-05:00,370.65,30.01,0.48,1270.8407379156483,1270.8407379156483,356.9589771688687
2024-01-15 15:00:00-05:00,288.85,29.18,0.69,981.7720327107238,981.7720327107238,275.4322268755003
2024-01-15 16:00:00-05:00,167.05,27.39,0.69,559.2000149520244,559.2000149520244,158.5345569500316
2024-01-15 17:00:00-05:00,68.65,26.52,0.21,200.022231563597,200.022231563597,63.07860635180644
2024-01-15 18:00:00-05:00,0.6,26.37,0.07,0.0,0.0,0.5868759037501051
2024-01-15 19:00:00-05:00,0.0,26.09,0.97,0.0,0.0,0.0
2024-01-15 20:00:00-05:00,0.0,25.81,0.97,0.0,0.0,0.0
2024-01-15 21:00:00-05:00,0.0,25.61,1.03,0.0,0.0,0.0
2024-01-15 22:00:00-05:00,0.0,25.5,1.1,0.0,0.0,0.0
2024-01-15 23:00:00-05:00,0.0,25.3,1.1,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,0.0,25.12,1.17,0.0,0.0,0.0
2024-01-16 01:00:00-05:00,0.0,24.85,1.38,0.0,0.0,0.0
2024-01-16 02:00:00-05:00,0.0,24.92,1.31,0.0,0.0,0.0
2024-01-16 03:00:00-05:00,0.0,24.77,1.24,0.0,0.0,0.0
2024-01-16 04:00:00-05:00,0.0,24.71,1.24,0.0,0.0,0.0
2024-01-16 05:00:00-05:00,0.0,24.47,0.9,0.0,0.0,0.0
2024-01-16 06:00:00-05:00,28.1,24.39,0.55,62.51194482961437,62.51194482961437,22.286395758166705
2024-01-16 07:00:00-05:00,207.35,25.02,0.41,504.15772839088015,504.15772839088015,171.8569502730115
2024-01-16 08:00:00-05:00,365.0,25.84,0.69,1108.1769746405112,1108.1769746405112,327.1212804676129
2024-01-16 09:00:00-05:00,468.45,26.72,0.69,1541.795611122095,1541.795611122095,437.0064272910537
2024-01-16 10:00:00-05:00,583.75,27.51,0.97,1937.601589249264,1937.601589249264,549.9192540789528
2024-01-16 11:00:00-05:00,737.65,27.96,1.24,2423.116083658202,2423.116083658202,695.9617126148205
2024-01-16 12:00:00-05:00,822.95,28.54,1.31,2683.463827844761,2683.463827844761,777.8953774746728
2024-01-16 13:00:00-05:00,902.55,29.65,0.83,2879.6285345669376,2879.6285345669376,846.50600431229
2024-01-16 14:00:00-05:00,437.15,31.32,0.69,1476.5520577451402,1476.5520577451402,418.4087705045117
2024-01-16 15:00:00-05:00,487.5,29.16,1.1,1573.6474220236,1573.6474220236,450.7174679056367
2024-01-16 16:00:00-05:00,170.35,28.83,1.1,545.293639587462,545.293639587462,158.0011823183229
2024-01-16 17:00:00-05:00,63.5,27.23,0.07,181.8203088158192,181.8203088158192,58.26735506738822
2024-01-16 18:00:00-05:00,0.45,27.09,0.41,0.0,0.0,0.4401472332296571
2024-01-16 19:00:00-05:00,0.0,26.85,1.1,0.0,0.0,0.0
2024-01-16 20:00:00-05:00,0.0,26.53,1.24,0.0,0.0,0.0
2024-01-16 21:00:00-05:00,0.0,26.12,1.45,0.0,0.0,0.0
2024-01-16 22:00:00-05:00,0.0,25.76,1.45,0.0,0.0,0.0
2024-01-16 23:00:00-05:00,0.0,25.46,1.24,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,0.0,25.33,0.9,0.0,0.0,0.0
2024-01-17 01:00:00-05:00,0.0,25.12,0.83,0.0,0.0,0.0
2024-01-17 02:00:00-05:00,0.0,25.27,0.07,0.0,0.0,0.0
2024-01-17 03:00:00-05:00,0.0,24.57,0.28,0.0,0.0,0.0
2024-01-17 04:00:00-05:00,0.0,24.3,0.83,0.0,0.0,0.0
2024-01-17 05:00:00-05:00,0.0,23.93,0.83,0.0,0.0,0.0
2024-01-17 06:00:00-05:00,14.45,23.91,0.69,28.64971330054621,28.64971330054621,13.426234061471378
2024-01-17 07:00:00-05:00,64.45,24.18,0.83,217.7615047955068,217.7615047955068,63.00445671332935
2024-01-17 08:00:00-05:00,154.5,24.4,0.69,537.3642699052004,537.3642699052004,149.17242797557284
2024-01-17 09:00:00-05:00,324.6,24.99,0.34,1127.1761785141896,1127.1761785141896,311.87928647914794
2024-01-17 10:00:00-05:00,508.4,27.43,0.07,1721.043648514872,1721.043648514872,485.6046740419977
2024-01-17 11:00:00-05:00,749.95,26.79,0.14,2470.033623764621,2470.033623764621,710.8172100406987
2024-01-17 12:00:00-05:00,613.1,28.46,0.34,2054.892992304472,2054.892992304472,585.763937403977
2024-01-17 13:00:00-05:00,367.8,29.05,0.34,1261.771056239057,1261.771056239057,353.0829988590733
2024-01-17 14:00:00-05:00,452.8,27.12,0.34,1540.9568266649994,1540.9568266649994,432.0741154236181
2024-01-17 15:00:00-05:00,315.95,26.88,0.55,1067.5481684100864,1067.5481684100864,298.57494908552644
2024-01-17 16:00:00-05:00,286.65,26.74,0.34,885.0309791448376,885.0309791448376,259.2069001184016
2024-01-17 17:00:00-05:00,89.25,27.03,0.41,212.06696357030825,212.06696357030825,74.86059454612466
2024-01-17 18:00:00-05:00,0.6,26.22,0.34,0.0,0.0,0.5868791014578731
2024-01-17 19:00:00-05:00,0.0,26.09,0.83,0.0,0.0,0.0
2024-01-17 20:00:00-05:00,0.0,25.88,1.03,0.0,0.0,0.0
2024-01-17 21:00:00-05:00,0.0,25.72,1.03,0.0,0.0,0.0
2024-01-17 22:00:00-05:00,0.0,25.41,0.97,0.0,0.0,0.0
2024-01-17 23:00:00-05:00,0.0,25.17,1.24,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,0.0,24.91,1.03,0.0,0.0,0.0
2024-01-18 01:00:00-05:00,0.0,24.12,0.9,0.0,0.0,0.0
2024-01-18 02:00:00-05:00,0.0,25.19,0.0,0.0,0.0,0.0
2024-01-18 03:00:00-05:00,0.0,25.11,0.14,0.0,0.0,0.0
2024-01-18 04:00:00-05:00,0.0,24.89,0.21,0.0,0.0,0.0
2024-01-18 05:00:00-05:00,0.0,24.82,0.34,0.0,0.0,0.0
2024-01-18 06:00:00-05:00,33.0,24.77,0.28,68.56557507516227,68.56557507516227,23.896054112002417
2024-01-18 07:00:00-05:00,243.4,25.0,0.21,618.4106594357581,618.4106594357581,204.6395864847213
2024-01-18 08:00:00-05:00,416.9,25.71,0.28,1319.6649124968148,1319.6649124968148,382.4915209935911
2024-01-18 09:00:00-05:00,611.3,27.09,0.21,1992.5481181943496,1992.5481181943496,572.3235460436479
2024-01-18 10:00:00-05:00,889.55,28.69,0.21,2816.094659892535,2816.094659892535,829.724835189296
2024-01-18 11:00:00-05:00,989.5,30.42,0.28,3109.169415945734,3109.169415945734,927.349338031004
2024-01-18 12:00:00-05:00,835.8,31.35,0.21,2678.635191134196,2678.635191134196,788.1879236567502
2024-01-18 13:00:00-05:00,725.0,31.75,0.41,2346.341224182529,2346.341224182529,683.2343700193481
2024-01-18 14:00:00-05:00,534.9,29.88,0.41,1763.7797530727307,1763.7797530727307,502.88711851263525
2024-01-18 15:00:00-05:00,450.85,28.5,0.76,1465.494733680153,1465.494733680153,417.8261423570429
2024-01-18 16:00:00-05:00,225.9,27.85,0.9,707.9501638971172,707.9501638971172,206.29758867261253
2024-01-18 17:00:00-05:00,78.05,27.41,0.62,179.99734072846178,179.99734072846178,65.23999318628717
2024-01-18 18:00:00-05:00,0.55,26.66,0.41,0.0,0.0,0.5379696063658632
2024-01-18 19:00:00-05:00,0.0,26.36,0.9,0.0,0.0,0.0
2024-01-18 20:00:00-05:00,0.0,26.08,1.1,0.0,0.0,0.0
2024-01-18 21:00:00-05:00,0.0,25.8,1.17,0.0,0.0,0.0
2024-01-18 22:00:00-05:00,0.0,25.48,1.31,0.0,0.0,0.0
2024-01-18 23:00:00-05:00,0.0,25.17,1.17,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,0.0,24.98,1.17,0.0,0.0,0.0
2024-01-19 01:00:00-05:00,0.0,24.81,1.03,0.0,0.0,0.0
2024-01-19 02:00:00-05:00,0.0,24.52,0.97,0.0,0.0,0.0
2024-01-19 03:00:00-05:00,0.0,24.24,0.69,0.0,0.0,0.0
2024-01-19 04:00:00-05:00,0.0,24.02,0.62,0.0,0.0,0.0
2024-01-19 05:00:00-05:00,0.0,23.9,0.76,0.0,0.0,0.0
2024-01-19 06:00:00-05:00,24.9,23.95,0.69,54.009789257346185,54.009789257346185,20.03893841352227
2024-01-19 07:00:00-05:00,186.75,24.69,0.69,523.2068145792011,523.2068145792011,162.99054312770107
2024-01-19 08:00:00-05:00,408.45,25.52,0.48,1257.025266187042,1257.025266187042,369.6333392488558
2024-01-19 09:00:00-05:00,478.85,27.2,0.34,1574.4134628188576,1574.4134628188576,447.6376250326972
2024-01-19 10:00:00-05:00,641.65,27.83,0.34,2108.634161620048,2108.634161620048,603.6414577998274
2024-01-19 11:00:00-05:00,929.0,29.02,0.21,2961.843130413281,2961.843130413281,874.227633391257
2024-01-19 12:00:00-05:00,895.75,30.71,0.62,2865.984740822287,2865.984740822287,845.3069751150471
2024-01-19 13:00:00-05:00,794.25,31.6,0.76,2561.684281908627,2561.684281908627,749.7647782321353
2024-01-19 14:00:00-05:00,561.0,28.32,0.76,1873.049397986137,1873.049397986137,531.7789512589727
2024-01-19 15:00:00-05:00,473.2,27.52,0.97,1551.2079014917838,1551.2079014917838,440.78929762833855
2024-01-19 16:00:00-05:00,308.95,28.1,0.76,948.4745516893292,948.4745516893292,279.2630468453158
2024-01-19 17:00:00-05:00,94.4,27.92,0.69,241.9827207433733,241.9827207433733,81.44752303032081
2024-01-19 18:00:00-05:00,0.85,27.3,0.69,0.0,0.0,0.8314490684953494
2024-01-19 19:00:00-05:00,0.0,26.92,1.24,0.0,0.0,0.0
2024-01-19 20:00:00-05:00,0.0,26.46,1.38,0.0,0.0,0.0
2024-01-19 21:00:00-05:00,0.0,26.17,1.24,0.0,0.0,0.0
2024-01-19 22:00:00-05:00,0.0,25.99,1.31,0.0,0.0,0.0
2024-01-19 23:00:00-05:00,0.0,25.72,1.38,0.0,0.0,0.0
2024-01-20 00:00:00-05:00,0.0,25.5,1.31,0.0,0.0,0.0
2024-01-20 01:00:00-05:00,0.0,25.25,1.31,0.0,0.0,0.0
2024-01-20 02:00:00-05:00,0.0,25.22,1.24,0.0,0.0,0.0
2024-01-20 03:00:00-05:00,0.0,25.09,1.31,0.0,0.0,0.0
2024-01-20 04:00:00-05:00,0.0,24.96,1.1,0.0,0.0,0.0
2024-01-20 05:00:00-05:00,0.0,24.81,1.1,0.0,0.0,0.0
2024-01-20 06:00:00-05:00,29.05,24.75,1.1,60.52660649626756,60.52660649626756,21.789010439961604
2024-01-20 07:00:00-05:00,261.15,25.05,0.76,646.5677988891731,646.5677988891731,217.9726984593804
2024-01-20 08:00:00-05:00,413.4,26.53,0.83,1282.1573323121609,1282.1573323121609,375.98894120913855
2024-01-20 09:00:00-05:00,582.2,27.77,0.62,1882.7527855865544,1882.7527855865544,541.6769955016414
2024-01-20 10:00:00-05:00,636.95,28.5,0.55,2095.912866761499,2095.912866761499,600.4829763989937
2024-01-20 11:00:00-05:00,687.55,29.47,0.41,2269.498061585835,2269.498061585835,653.8446969806012
2024-01-20 12:00:00-05:00,549.1,31.45,0.21,1834.5065608546784,1834.5065608546784,524.889561512691
2024-01-20 13:00:00-05:00,523.45,29.03,1.1,1778.899828095654,1778.899828095654,502.8643209634191
2024-01-20 14:00:00-05:00,414.4,27.18,0.97,1419.4421183712489,1419.4421183712489,396.31095166667615
2024-01-20 15:00:00-05:00,386.4,27.25,0.97,1304.8415807866063,1304.8415807866063,366.1188911591182
2024-01-20 16:00:00-05:00,232.1,27.59,1.1,744.7951121240287,744.7951121240287,214.5840432419952
2024-01-20 17:00:00-05:00,96.25,27.32,1.1,250.6859194252285,250.6859194252285,83.46559968059128
2024-01-20 18:00:00-05:00,1.0,26.87,0.76,0.0,0.0,0.9782000701909298
2024-01-20 19:00:00-05:00,0.0,26.54,0.48,0.0,0.0,0.0
2024-01-20 20:00:00-05:00,0.0,26.24,1.03,0.0,0.0,0.0
2024-01-20 21:00:00-05:00,0.0,26.01,1.38,0.0,0.0,0.0
2024-01-20 22:00:00-05:00,0.0,25.74,1.1,0.0,0.0,0.0
2024-01-20 23:00:00-05:00,0.0,25.63,1.03,0.0,0.0,0.0
2024-01-21 00:00:00-05:00,0.0,25.38,1.03,0.0,0.0,0.0
2024-01-21 01:00:00-05:00,0.0,25.16,1.03,0.0,0.0,0.0
2024-01-21 02:00:00-05:00,0.0,24.93,1.1,0.0,0.0,0.0
2024-01-21 03:00:00-05:00,0.0,24.78,1.24,0.0,0.0,0.0
2024-01-21 04:00:00-05:00,0.0,24.71,1.03,0.0,0.0,0.0
2024-01-21 05:00:00-05:00,0.0,24.55,0.9,0.0,0.0,0.0
2024-01-21 06:00:00-05:00,30.7,24.32,0.83,62.09974424828466,62.09974424828466,22.173442977232863
2024-01-21 07:00:00-05:00,161.4,25.28,0.55,423.54431300392906,423.54431300392906,138.09432890605342
2024-01-21 08:00:00-05:00,423.6,25.98,0.21,1298.2718912608316,1298.2718912608316,383.49758106906665
2024-01-21 09:00:00-05:00,521.8,27.72,0.48,1706.8746601973132,1706.8746601973132,487.8264588129273
2024-01-21 10:00:00-05:00,617.2,28.63,0.83,2044.8427350890724,2044.8427350890724,584.2772833873555
2024-01-21 11:00:00-05:00,270.15,29.54,0.97,944.7811998689192,944.7811998689192,263.1925258821792
2024-01-21 12:00:00-05:00,497.85,27.43,0.9,1700.2427252134116,1700.2427252134116,477.36460761449246
2024-01-21 13:00:00-05:00,428.0,26.51,1.52,1480.9326354470538,1480.9326354470538,411.8688444286825
2024-01-21 14:00:00-05:00,211.55,27.18,0.76,744.0112342708192,744.0112342708192,205.94123331648095
2024-01-21 15:00:00-05:00,169.2,26.36,0.41,584.7316318032937,584.7316318032937,162.85149003606716
2024-01-21 16:00:00-05:00,195.1,26.17,0.34,653.3240972075552,653.3240972075552,184.6634306950077
2024-01-21 17:00:00-05:00,47.6,26.07,0.14,137.65769337902825,137.65769337902825,44.57461312966623
2024-01-21 18:00:00-05:00,0.55,25.83,0.34,0.0,0.0,0.5379737199747919
2024-01-21 19:00:00-05:00,0.0,25.85,0.48,0.0,0.0,0.0
2024-01-21 20:00:00-05:00,0.0,25.69,0.9,0.0,0.0,0.0
2024-01-21 21:00:00-05:00,0.0,25.53,1.31,0.0,0.0,0.0
2024-01-21 22:00:00-05:00,0.0,25.08,1.59,0.0,0.0,0.0
2024-01-21 23:00:00-05:00,0.0,24.33,1.17,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,0.0,24.17,1.03,0.0,0.0,0.0
2024-01-22 01:00:00-05:00,0.0,24.15,1.17,0.0,0.0,0.0
2024-01-22 02:00:00-05:00,0.0,24.39,1.1,0.0,0.0,0.0
2024-01-22 03:00:00-05:00,0.0,24.31,1.1,0.0,0.0,0.0
2024-01-22 04:00:00-05:00,0.0,24.23,1.03,0.0,0.0,0.0
2024-01-22 05:00:00-05:00,0.0,24.18,0.97,0.0,0.0,0.0
2024-01-22 06:00:00-05:00,20.15,24.06,1.03,42.04659790114038,42.04659790114038,16.92392634889156
2024-01-22 07:00:00-05:00,76.55,24.19,0.97,243.73129058510517,243.73129058510517,72.40004244442298
2024-01-22 08:00:00-05:00,153.45,24.53,0.97,524.9798262787841,524.9798262787841,147.04680301421013
2024-01-22 09:00:00-05:00,277.45,24.43,0.76,962.0851068408634,962.0851068408634,265.7789773688756
2024-01-22 10:00:00-05:00,287.3,25.63,0.76,1014.1226558582496,1014.1226558582496,279.48671615693775
2024-01-22 11:00:00-05:00,390.85,25.08,0.55,1371.006806451375,1371.006806451375,379.37320261604185
2024-01-22 12:00:00-05:00,505.65,25.83,0.55,1752.535490428521,1752.535490428521,490.4757306957308
2024-01-22 13:00:00-05:00,298.05,26.36,0.21,1051.0373743911812,1051.0373743911812,290.5412540978893
2024-01-22 14:00:00-05:00,508.15,27.31,0.76,1727.583633993127,1727.583633993127,486.2841546294196
2024-01-22 15:00:00-05:00,335.0,26.18,0.62,1157.5657523507589,1157.5657523507589,321.67066911718496
2024-01-22 16:00:00-05:00,231.5,25.81,0.62,770.6542279496406,770.6542279496406,217.82732471018107
2024-01-22 17:00:00-05:00,77.2,25.8,0.48,208.60393857230437,208.60393857230437,68.6059144405621
2024-01-22 18:00:00-05:00,0.9,25.36,0.21,0.0,0.0,0.8803694344853443
2024-01-22 19:00:00-05:00,0.0,25.37,0.07,0.0,0.0,0.0
2024-01-22 20:00:00-05:00,0.0,25.36,0.21,0.0,0.0,0.0
2024-01-22 21:00:00-05:00,0.0,25.28,0.21,0.0,0.0,0.0
2024-01-22 22:00:00-05:00,0.0,24.71,0.48,0.0,0.0,0.0
2024-01-22 23:00:00-05:00,0.0,24.98,0.34,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,0.0,24.15,0.9,0.0,0.0,0.0
2024-01-23 01:00:00-05:00,0.0,24.05,0.9,0.0,0.0,0.0
2024-01-23 02:00:00-05:00,0.0,24.43,0.48,0.0,0.0,0.0
2024-01-23 03:00:00-05:00,0.0,23.77,0.9,0.0,0.0,0.0
2024-01-23 04:00:00-05:00,0.0,23.74,1.03,0.0,0.0,0.0
2024-01-23 05:00:00-05:00,0.0,23.75,0.97,0.0,0.0,0.0
2024-01-23 06:00:00-05:00,17.15,23.79,0.83,34.46484242439763,34.46484242439763,14.935791676919996
2024-01-23 07:00:00-05:00,127.25,24.1,0.62,345.279694449022,345.279694449022,111.02821915153018
2024-01-23 08:00:00-05:00,187.55,25.69,0.55,608.8609095474332,608.8609095474332,174.64245974686276
2024-01-23 09:00:00-05:00,249.2,25.03,0.34,861.4201070992532,861.4201070992532,238.5997015356909
2024-01-23 10:00:00-05:00,368.95,25.53,0.28,1272.6743746566256,1272.6743746566256,353.0974760034019
2024-01-23 11:00:00-05:00,709.7,26.28,0.55,2358.732578458947,2358.732578458947,673.9356067591395
2024-01-23 12:00:00-05:00,789.25,28.07,0.76,2584.3496074926147,2584.3496074926147,747.3012464511935
2024-01-23 13:00:00-05:00,516.85,28.88,1.03,1752.934138422224,1752.934138422224,495.1375521610863
2024-01-23 14:00:00-05:00,562.35,26.66,1.1,1888.5929683584932,1888.5929683584932,533.0419415288695
2024-01-23 15:00:00-05:00,465.35,27.21,0.76,1538.038328246157,1538.038328246157,435.99524044211273
2024-01-23 16:00:00-05:00,240.8,27.53,0.62,754.1625372095808,754.1625372095808,220.042898899032
2024-01-23 17:00:00-05:00,95.35,27.04,0.28,242.04916000665685,242.04916000665685,82.2645806827208
2024-01-23 18:00:00-05:00,1.05,26.64,0.48,0.0,0.0,1.0271224215008814
2024-01-23 19:00:00-05:00,0.0,26.31,1.03,0.0,0.0,0.0
2024-01-23 20:00:00-05:00,0.0,26.0,1.1,0.0,0.0,0.0
2024-01-23 21:00:00-05:00,0.0,25.68,1.03,0.0,0.0,0.0
2024-01-23 22:00:00-05:00,0.0,25.21,0.76,0.0,0.0,0.0
2024-01-23 23:00:00-05:00,0.0,24.9,0.76,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,0.0,24.83,1.45,0.0,0.0,0.0
2024-01-24 01:00:00-05:00,0.0,24.59,1.38,0.0,0.0,0.0
2024-01-24 02:00:00-05:00,0.0,24.27,1.31,0.0,0.0,0.0
2024-01-24 03:00:00-05:00,0.0,24.13,1.24,0.0,0.0,0.0
2024-01-24 04:00:00-05:00,0.0,24.08,1.17,0.0,0.0,0.0
2024-01-24 05:00:00-05:00,0.0,24.01,1.1,0.0,0.0,0.0
2024-01-24 06:00:00-05:00,27.8,23.94,0.97,55.16316357892404,55.16316357892404,20.338663556385928
2024-01-24 07:00:00-05:00,228.05,24.42,0.9,558.245546941188,558.245546941188,191.10805495595488
2024-01-24 08:00:00-05:00,415.9,25.91,0.76,1285.0463995276752,1285.0463995276752,378.0993564760838
2024-01-24 09:00:00-05:00,581.75,27.43,0.69,1884.6794550315149,1884.6794550315149,541.9409304632453
2024-01-24 10:00:00-05:00,731.85,28.78,0.76,2385.448660813316,2385.448660813316,689.9785060117217
2024-01-24 11:00:00-05:00,841.5,29.88,0.9,2723.8676244139747,2723.8676244139747,796.4231050281353
2024-01-24 12:00:00-05:00,698.5,30.88,0.97,2291.2531155338825,2291.2531155338825,661.9440796896558
2024-01-24 13:00:00-05:00,685.0,30.18,1.17,2263.5605835131787,2263.5605835131787,651.5440986878336
2024-01-24 14:00:00-05:00,490.05,27.9,1.03,1657.4847421086913,1657.4847421086913,466.6835803834709
2024-01-24 15:00:00-05:00,178.4,26.78,0.9,607.9359171597645,607.9359171597645,169.8784865746312
2024-01-24 16:00:00-05:00,120.15,25.81,0.41,396.0531811847262,396.0531811847262,113.60751028317384
2024-01-24 17:00:00-05:00,80.6,25.45,0.34,222.15732988162895,222.15732988162895,72.09199687932791
2024-01-24 18:00:00-05:00,1.0,25.53,0.48,0.0,0.0,0.8010956510870993
2024-01-24 19:00:00-05:00,0.0,25.38,0.48,0.0,0.0,0.0
2024-01-24 20:00:00-05:00,0.0,25.14,0.83,0.0,0.0,0.0
2024-01-24 21:00:00-05:00,0.0,25.1,0.83,0.0,0.0,0.0
2024-01-24 22:00:00-05:00,0.0,25.33,1.38,0.0,0.0,0.0
2024-01-24 23:00:00-05:00,0.0,24.86,1.52,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,0.0,24.71,1.38,0.0,0.0,0.0
2024-01-25 01:00:00-05:00,0.0,24.67,0.83,0.0,0.0,0.0
2024-01-25 02:00:00-05:00,0.0,24.11,1.1,0.0,0.0,0.0
2024-01-25 03:00:00-05:00,0.0,23.94,0.9,0.0,0.0,0.0
2024-01-25 04:00:00-05:00,0.0,23.83,0.69,0.0,0.0,0.0
2024-01-25 05:00:00-05:00,0.0,23.67,0.55,0.0,0.0,0.0
2024-01-25 06:00:00-05:00,24.65,23.53,0.69,49.48277204540501,49.48277204540501,18.83511462104345
2024-01-25 07:00:00-05:00,143.95,24.07,0.41,430.620534712008,430.620534712008,129.8979926900676
2024-01-25 08:00:00-05:00,135.15,24.72,0.28,468.45406839017664,468.45406839017664,130.82679144338107
2024-01-25 09:00:00-05:00,213.4,24.91,0.97,747.6402010226553,747.6402010226553,206.2454574082094
2024-01-25 10:00:00-05:00,386.15,25.51,0.69,1344.3428604117914,1344.3428604117914,372.725042275672
