pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly
1627.9153879860637,110.11199999999994,2185,2295.112,110.11199999999994,0.0,1517.8033879860639,0.0,292.40383034426895,discharge,0.0,285.0,0.0,382.19661201393615,382.19661201393615,85.37980848278654,1707.5961696557308,128.8485,HFP,0.28,642.6313600000001,79.80000000000001,0.0,0.0,1.0,110.11199999999994,1900.0,2010.1119999999999,0.0,285.0,285.0,28500.0,CRITICAL
263.1135339808765,128.4639999999999,2099,2227.464,128.4639999999999,131.24013163359706,0.0,0.0,134.6495339808766,charge,0.0,0.0,0.0,2099.0,2099.0,91.9418150644664,1838.8363012893278,0.0,HFP,0.28,623.68992,0.0,0.0,36.74723685740718,1.0,128.4639999999999,2099.0,2227.464,131.24013163359706,0.0,-131.24013163359706,100.0,CRITICAL
0.0,137.6399999999999,2075,2212.64,0.0,0.0,0.0,0.0,179.54621161490198,discharge,0.0,175.0,137.6399999999999,1900.0,2037.6399999999999,82.96450448372129,1659.2900896744259,79.1175,HP,0.45,995.688,78.75,29.749999999999996,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,175.0,175.0,17500.0,CRITICAL
0.0,142.2279999999999,1996,2138.228,0.0,0.0,0.0,0.0,98.4939218001748,discharge,0.0,96.0,142.2279999999999,1900.0,2042.2279999999998,78.03980839371255,1560.796167874251,43.4016,HP,0.45,962.2026000000001,43.2,16.32,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,96.0,96.0,9600.0,CRITICAL
0.0,142.2279999999999,2009,2151.228,0.0,0.0,0.0,0.0,111.8316403772818,discharge,0.0,109.0,142.2279999999999,1900.0,2042.2279999999998,72.44822637484846,1448.9645274969691,49.2789,HP,0.45,968.0526000000001,49.050000000000004,18.529999999999998,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,109.0,109.0,10900.0,CRITICAL
0.0,0.0,1772,1772.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1772.0,1772.0,72.44822637484846,1448.9645274969691,0.0,HP,0.45,797.4,0.0,0.0,0.0,1.607142857142857,0.0,1772.0,1772.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1025,1025.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1025.0,1025.0,52.44822637484845,1048.964527496969,0.0,HP,0.45,461.25,0.0,0.0,0.0,1.607142857142857,0.0,1025.0,1025.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,563,563.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,563.0,563.0,32.448226374848446,648.964527496969,0.0,HFP,0.28,157.64000000000001,0.0,0.0,0.0,1.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,499,499.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,499.0,499.0,20.0,400.0,0.0,HFP,0.28,139.72000000000003,0.0,0.0,0.0,1.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,484,484.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,484.0,484.0,20.0,400.0,0.0,HFP,0.28,135.52,0.0,0.0,0.0,1.0,0.0,484.0,484.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,474,474.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,474.0,474.0,20.0,400.0,0.0,HFP,0.28,132.72,0.0,0.0,0.0,1.0,0.0,474.0,474.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,464,464.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,464.0,464.0,20.0,400.0,0.0,HFP,0.28,129.92000000000002,0.0,0.0,0.0,1.0,0.0,464.0,464.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,449,449.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,449.0,449.0,20.0,400.0,0.0,HFP,0.28,125.72000000000001,0.0,0.0,0.0,1.0,0.0,449.0,449.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,425,425.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,425.0,425.0,20.0,400.0,0.0,HFP,0.28,119.00000000000001,0.0,0.0,0.0,1.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,OK
157.94438684687387,0.0,485,485.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,485.0,485.0,20.0,400.0,0.0,HFP,0.28,135.8,0.0,0.0,0.0,1.0,0.0,485.0,485.0,0.0,0.0,0.0,0.0,OK
1730.720037964743,0.0,670,670.0,0.0,0.0,0.0,660.7200379647429,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,187.60000000000002,0.0,0.0,0.0,1.0,0.0,670.0,670.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,0.0,1037,1037.0,0.0,0.0,0.0,1449.6894777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,290.36,0.0,0.0,0.0,1.0,0.0,1037.0,1037.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,50.468,1227,1277.468,50.468,389.8717737923585,1227.0,1209.2214777785844,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,357.69104000000004,0.0,0.0,109.1640966618604,1.0,50.468,1227.0,1277.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,68.82,1731,1799.82,68.82,389.8717737923585,1731.0,686.869477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,503.94960000000003,0.0,0.0,109.1640966618604,1.0,68.82,1731.0,1799.82,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,55.056,2154,2209.056,55.056,389.8717737923585,2154.0,277.63347777858417,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,618.5356800000001,0.0,0.0,109.1640966618604,1.0,55.056,2154.0,2209.056,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,82.58399999999997,2181,2263.584,82.58399999999997,389.8717737923585,2181.0,223.10547777858437,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,633.80352,0.0,0.0,109.1640966618604,1.0,82.58399999999997,2181.0,2263.584,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,87.17199999999997,2154,2241.172,87.17199999999997,40.51290483056613,2154.0,603.9521144423375,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,627.5281600000001,0.0,0.0,11.343613352558517,1.0,87.17199999999997,2154.0,2241.172,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,96.34799999999996,2144,2240.348,96.34799999999996,0.0,2144.0,646.3414777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,627.29744,0.0,0.0,0.0,1.0,96.34799999999996,2144.0,2240.348,0.0,0.0,0.0,0.0,OK
2859.436146842893,110.11199999999994,2150,2260.112,110.11199999999994,0.0,2150.0,599.3241468428928,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,632.8313600000001,0.0,0.0,0.0,1.0,110.11199999999994,2150.0,2260.112,0.0,0.0,0.0,0.0,OK
937.2216227462508,105.52399999999994,2150,2255.524,105.52399999999994,0.0,831.6976227462508,0.0,256.49458802128856,discharge,0.0,250.00000000000003,0.0,1068.3023772537492,1068.3023772537492,87.17527059893557,1743.5054119787114,113.02500000000002,HFP,0.28,631.54672,70.00000000000001,0.0,0.0,1.0,105.52399999999994,1900.0,2005.524,0.0,250.00000000000003,250.00000000000003,25000.000000000004,CRITICAL
172.68287057008206,128.4639999999999,2129,2257.464,128.4639999999999,43.09922376063162,0.0,0.0,44.218870570082146,charge,0.0,0.0,0.0,2129.0,2129.0,89.33023178696715,1786.604635739343,0.0,HFP,0.28,632.08992,0.0,0.0,12.067782652976854,1.0,128.4639999999999,2129.0,2257.464,43.09922376063162,0.0,-43.09922376063162,100.0,CRITICAL
0.0,133.0519999999999,2122,2255.0519999999997,0.0,0.0,0.0,0.0,227.76719416290422,discharge,0.0,222.0,133.0519999999999,1900.0,2033.052,77.94187207882194,1558.8374415764388,100.3662,HP,0.45,1014.7733999999999,99.9,37.739999999999995,0.0,1.607142857142857,133.0519999999999,1900.0,2033.052,0.0,222.0,222.0,22200.0,CRITICAL
0.0,142.2279999999999,2116,2258.228,0.0,0.0,0.0,0.0,221.6113240503933,discharge,0.0,216.0,142.2279999999999,1900.0,2042.2279999999998,66.86130587630228,1337.2261175260455,97.6536,HP,0.45,1016.2026000000001,97.2,36.72,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,216.0,216.0,21600.0,CRITICAL
0.0,137.6399999999999,2067,2204.64,0.0,0.0,0.0,0.0,171.33838479822074,discharge,0.0,167.0,137.6399999999999,1900.0,2037.6399999999999,58.29438663639124,1165.8877327278246,75.5007,HP,0.45,992.088,75.15,28.389999999999997,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,167.0,167.0,16700.0,CRITICAL
0.0,0.0,1896,1896.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1896.0,1896.0,58.29438663639124,1165.8877327278246,0.0,HP,0.45,853.2,0.0,0.0,0.0,1.607142857142857,0.0,1896.0,1896.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1044,1044.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1044.0,1044.0,38.29438663639124,765.8877327278248,0.0,HP,0.45,469.8,0.0,0.0,0.0,1.607142857142857,0.0,1044.0,1044.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,543,543.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,543.0,543.0,20.0,400.0,0.0,HFP,0.28,152.04000000000002,0.0,0.0,0.0,1.0,0.0,543.0,543.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,471,471.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,471.0,471.0,20.0,400.0,0.0,HFP,0.28,131.88000000000002,0.0,0.0,0.0,1.0,0.0,471.0,471.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,439,439.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,439.0,439.0,20.0,400.0,0.0,HFP,0.28,122.92000000000002,0.0,0.0,0.0,1.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,446,446.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,446.0,446.0,20.0,400.0,0.0,HFP,0.28,124.88000000000001,0.0,0.0,0.0,1.0,0.0,446.0,446.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,439,439.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,439.0,439.0,20.0,400.0,0.0,HFP,0.28,122.92000000000002,0.0,0.0,0.0,1.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,412,412.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,412.0,412.0,20.0,400.0,0.0,HFP,0.28,115.36000000000001,0.0,0.0,0.0,1.0,0.0,412.0,412.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,388,388.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,388.0,388.0,20.0,400.0,0.0,HFP,0.28,108.64000000000001,0.0,0.0,0.0,1.0,0.0,388.0,388.0,0.0,0.0,0.0,0.0,OK
198.3995748316597,0.0,460,460.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,460.0,460.0,20.0,400.0,0.0,HFP,0.28,128.8,0.0,0.0,0.0,1.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,OK
1488.0502734701574,0.0,632,632.0,0.0,0.0,0.0,456.05027347015744,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,176.96,0.0,0.0,0.0,1.0,0.0,632.0,632.0,0.0,0.0,0.0,0.0,OK
2764.38265093896,0.0,938,938.0,0.0,0.0,0.0,1426.38265093896,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,262.64000000000004,0.0,0.0,0.0,1.0,0.0,938.0,938.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,32.116,1261,1293.116,32.116,389.8717737923585,1261.0,1193.5734777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,362.07248000000004,0.0,0.0,109.1640966618604,1.0,32.116,1261.0,1293.116,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,32.116,1787,1819.116,32.116,389.8717737923585,1787.0,667.5734777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,509.35248000000007,0.0,0.0,109.1640966618604,1.0,32.116,1787.0,1819.116,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,68.82,2185,2253.82,68.82,389.8717737923585,2185.0,232.86947777858404,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,631.0696000000002,0.0,0.0,109.1640966618604,1.0,68.82,2185.0,2253.82,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,77.99599999999998,2229,2306.996,77.99599999999998,389.8717737923585,2229.0,179.6934777785841,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,645.9588800000001,0.0,0.0,109.1640966618604,1.0,77.99599999999998,2229.0,2306.996,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,96.34799999999996,2342,2438.348,96.34799999999996,40.51290483056613,2342.0,406.77611444233753,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,682.7374400000001,0.0,0.0,11.343613352558517,1.0,96.34799999999996,2342.0,2438.348,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2759.200326614607,119.28799999999993,2381,2500.288,119.28799999999993,0.0,2381.0,258.9123266146071,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,700.08064,0.0,0.0,0.0,1.0,119.28799999999993,2381.0,2500.288,0.0,0.0,0.0,0.0,OK
1972.667769027728,87.17199999999997,2398,2485.172,87.17199999999997,0.0,1885.4957690277279,0.0,400.0,discharge,0.0,389.8717737923585,0.0,122.63245717991362,122.63245717991362,80.0,1600.0,176.2610289315253,HFP,0.28,695.8481600000001,109.1640966618604,0.0,0.0,1.0,87.17199999999997,2008.1282262076415,2095.3002262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1232.1448251878155,123.87599999999992,2384,2507.8759999999997,123.87599999999992,389.8717737923585,708.2688251878155,0.0,400.0,charge,0.0,0.0,0.0,1675.7311748121845,1675.7311748121845,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,702.20528,0.0,0.0,109.1640966618604,1.0,123.87599999999992,2384.0,2507.8759999999997,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
193.2129003823784,146.8159999999999,2367,2513.816,146.8159999999999,0.0,46.396900382378504,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1930.731325825263,1930.731325825263,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,703.86848,109.1640966618604,0.0,0.0,1.0,146.8159999999999,1977.1282262076415,2123.9442262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,146.8159999999999,2340,2486.816,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,146.8159999999999,1950.1282262076415,2096.9442262076413,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1119.0672,175.44229820656133,66.27820154470093,0.0,1.607142857142857,146.8159999999999,1950.1282262076415,2096.9442262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,142.2279999999999,2304,2446.228,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,142.2279999999999,1914.1282262076415,2056.3562262076416,39.49358868961794,789.8717737923587,176.2610289315253,HP,0.45,1100.8026,175.44229820656133,66.27820154470093,0.0,1.607142857142857,142.2279999999999,1914.1282262076415,2056.3562262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,142.2279999999999,2259,2401.228,0.0,0.0,0.0,0.0,368.3262283985703,discharge,0.0,359.0,142.2279999999999,1900.0,2042.2279999999998,21.07727726968942,421.5455453937884,162.3039,HP,0.45,1080.5526,161.55,61.029999999999994,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,359.0,359.0,35900.0,CRITICAL
0.0,0.0,2079,2079.0,0.0,0.0,0.0,0.0,21.54554539378839,discharge,0.0,21.00000000000015,0.0,2058.0,2058.0,20.0,400.0,9.494100000000067,HP,0.45,935.5500000000001,9.450000000000067,3.570000000000025,0.0,1.607142857142857,0.0,2058.0,2058.0,0.0,21.00000000000015,21.00000000000015,2100.000000000015,CRITICAL
0.0,0.0,1155,1155.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1155.0,1155.0,20.0,400.0,0.0,HP,0.45,519.75,0.0,0.0,0.0,1.607142857142857,0.0,1155.0,1155.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,573,573.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,573.0,573.0,20.0,400.0,0.0,HFP,0.28,160.44000000000003,0.0,0.0,0.0,1.0,0.0,573.0,573.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,513,513.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,513.0,513.0,20.0,400.0,0.0,HFP,0.28,143.64000000000001,0.0,0.0,0.0,1.0,0.0,513.0,513.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,471,471.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,471.0,471.0,20.0,400.0,0.0,HFP,0.28,131.88000000000002,0.0,0.0,0.0,1.0,0.0,471.0,471.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,460,460.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,460.0,460.0,20.0,400.0,0.0,HFP,0.28,128.8,0.0,0.0,0.0,1.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,471,471.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,471.0,471.0,20.0,400.0,0.0,HFP,0.28,131.88000000000002,0.0,0.0,0.0,1.0,0.0,471.0,471.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,468,468.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,468.0,468.0,20.0,400.0,0.0,HFP,0.28,131.04000000000002,0.0,0.0,0.0,1.0,0.0,468.0,468.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,440,440.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,440.0,440.0,20.0,400.0,0.0,HFP,0.28,123.20000000000002,0.0,0.0,0.0,1.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,OK
207.1297730597879,0.0,484,484.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,484.0,484.0,20.0,400.0,0.0,HFP,0.28,135.52,0.0,0.0,0.0,1.0,0.0,484.0,484.0,0.0,0.0,0.0,0.0,OK
1397.3955484066837,0.0,817,817.0,0.0,0.0,0.0,180.3955484066837,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,228.76000000000002,0.0,0.0,0.0,1.0,0.0,817.0,817.0,0.0,0.0,0.0,0.0,OK
2161.201297719294,0.0,1034,1034.0,0.0,0.0,0.0,727.201297719294,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,289.52000000000004,0.0,0.0,0.0,1.0,0.0,1034.0,1034.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,32.116,1233,1265.116,32.116,389.8717737923585,1233.0,1221.5734777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,354.23248,0.0,0.0,109.1640966618604,1.0,32.116,1233.0,1265.116,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,1896,1937.292,41.292,389.8717737923585,1896.0,549.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,542.44176,0.0,0.0,109.1640966618604,1.0,41.292,1896.0,1937.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,55.056,2382,2437.056,55.056,389.8717737923585,2382.0,49.633477778584165,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,682.3756800000001,0.0,0.0,109.1640966618604,1.0,55.056,2382.0,2437.056,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,50.468,2439,2489.468,50.468,389.8717737923585,2436.2214777785844,0.0,400.0,charge,0.0,0.0,0.0,2.778522221415642,2.778522221415642,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,697.0510400000001,0.0,0.0,109.1640966618604,1.0,50.468,2439.0,2489.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,91.75999999999996,2483,2574.7599999999998,91.75999999999996,40.51290483056613,2483.0,270.3641144423377,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,720.9328,0.0,0.0,11.343613352558517,1.0,91.75999999999996,2483.0,2574.7599999999998,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,77.99599999999998,2494,2571.996,77.99599999999998,0.0,2494.0,314.6934777785841,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,720.1588800000001,0.0,0.0,0.0,1.0,77.99599999999998,2494.0,2571.996,0.0,0.0,0.0,0.0,OK
2133.725021404605,105.52399999999994,2495,2600.524,105.52399999999994,0.0,2028.201021404605,0.0,400.0,discharge,0.0,389.8717737923585,0.0,76.92720480303655,76.92720480303655,80.0,1600.0,176.2610289315253,HFP,0.28,728.1467200000001,109.1640966618604,0.0,0.0,1.0,105.52399999999994,2105.1282262076415,2210.6522262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1061.7036737241635,105.52399999999994,2483,2588.524,105.52399999999994,389.8717737923585,556.1796737241636,0.0,400.0,charge,0.0,0.0,0.0,1926.8203262758364,1926.8203262758364,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,724.7867200000001,0.0,0.0,109.1640966618604,1.0,105.52399999999994,2483.0,2588.524,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
153.2492384830897,128.4639999999999,2452,2580.464,128.4639999999999,0.0,24.785238483089785,0.0,400.0,discharge,0.0,389.8717737923585,0.0,2037.3429877245517,2037.3429877245517,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,722.5299200000001,109.1640966618604,0.0,0.0,1.0,128.4639999999999,2062.1282262076415,2190.5922262076415,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,119.28799999999993,2370,2489.288,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,119.28799999999993,1980.1282262076415,2099.4162262076416,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1120.1796,175.44229820656133,66.27820154470093,0.0,1.607142857142857,119.28799999999993,1980.1282262076415,2099.4162262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,137.6399999999999,2333,2470.64,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,137.6399999999999,1943.1282262076415,2080.7682262076414,39.49358868961794,789.8717737923587,176.2610289315253,HP,0.45,1111.788,175.44229820656133,66.27820154470093,0.0,1.607142857142857,137.6399999999999,1943.1282262076415,2080.7682262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,142.2279999999999,2264,2406.228,0.0,0.0,0.0,0.0,373.4561201589961,discharge,0.0,364.0,142.2279999999999,1900.0,2042.2279999999998,20.82078268166813,416.41565363336264,164.5644,HP,0.45,1082.8026,163.8,61.879999999999995,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,364.0,364.0,36400.0,CRITICAL
0.0,0.0,2072,2072.0,0.0,0.0,0.0,0.0,16.415653633362616,discharge,0.0,16.000000000000146,0.0,2056.0,2056.0,20.0,400.0,7.233600000000066,HP,0.45,932.4,7.200000000000066,2.7200000000000246,0.0,1.607142857142857,0.0,2056.0,2056.0,0.0,16.000000000000146,16.000000000000146,1600.0000000000146,CRITICAL
0.0,0.0,1171,1171.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1171.0,1171.0,20.0,400.0,0.0,HP,0.45,526.95,0.0,0.0,0.0,1.607142857142857,0.0,1171.0,1171.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,530,530.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,530.0,530.0,20.0,400.0,0.0,HFP,0.28,148.4,0.0,0.0,0.0,1.0,0.0,530.0,530.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,446,446.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,446.0,446.0,20.0,400.0,0.0,HFP,0.28,124.88000000000001,0.0,0.0,0.0,1.0,0.0,446.0,446.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,412,412.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,412.0,412.0,20.0,400.0,0.0,HFP,0.28,115.36000000000001,0.0,0.0,0.0,1.0,0.0,412.0,412.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,403,403.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,403.0,403.0,20.0,400.0,0.0,HFP,0.28,112.84000000000002,0.0,0.0,0.0,1.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,399,399.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,399.0,399.0,20.0,400.0,0.0,HFP,0.28,111.72000000000001,0.0,0.0,0.0,1.0,0.0,399.0,399.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,406,406.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,406.0,406.0,20.0,400.0,0.0,HFP,0.28,113.68,0.0,0.0,0.0,1.0,0.0,406.0,406.0,0.0,0.0,0.0,0.0,OK
