hour,solar_kw,bess_soc_percent,mall_load_kw
8339,2024-12-13 11:00:00-05:00,2024-12-13 11:00:00,13/12/2024 11:00;2339
8340,2024-12-13 12:00:00-05:00,2024-12-13 12:00:00,13/12/2024 12:00;2363
8341,2024-12-13 13:00:00-05:00,2024-12-13 13:00:00,13/12/2024 13:00;2386
8342,2024-12-13 14:00:00-05:00,2024-12-13 14:00:00,13/12/2024 14:00;2451
8343,2024-12-13 15:00:00-05:00,2024-12-13 15:00:00,13/12/2024 15:00;2464
8344,2024-12-13 16:00:00-05:00,2024-12-13 16:00:00,13/12/2024 16:00;2494
8345,2024-12-13 17:00:00-05:00,2024-12-13 17:00:00,13/12/2024 17:00;2481
8346,2024-12-13 18:00:00-05:00,2024-12-13 18:00:00,13/12/2024 18:00;2423
8347,2024-12-13 19:00:00-05:00,2024-12-13 19:00:00,13/12/2024 19:00;2392
8348,2024-12-13 20:00:00-05:00,2024-12-13 20:00:00,13/12/2024 20:00;2327
8349,2024-12-13 21:00:00-05:00,2024-12-13 21:00:00,13/12/2024 21:00;2227
8350,2024-12-13 22:00:00-05:00,2024-12-13 22:00:00,13/12/2024 22:00;1836
8351,2024-12-13 23:00:00-05:00,2024-12-13 23:00:00,13/12/2024 23:00;934
8352,2024-12-14 00:00:00-05:00,2024-12-14 00:00:00,14/12/2024 00:00;520
8353,2024-12-14 01:00:00-05:00,2024-12-14 01:00:00,14/12/2024 01:00;487
8354,2024-12-14 02:00:00-05:00,2024-12-14 02:00:00,14/12/2024 02:00;480
8355,2024-12-14 03:00:00-05:00,2024-12-14 03:00:00,14/12/2024 03:00;459
8356,2024-12-14 04:00:00-05:00,2024-12-14 04:00:00,14/12/2024 04:00;456
8357,2024-12-14 05:00:00-05:00,2024-12-14 05:00:00,14/12/2024 05:00;444
8358,2024-12-14 06:00:00-05:00,2024-12-14 06:00:00,14/12/2024 06:00;509
8359,2024-12-14 07:00:00-05:00,2024-12-14 07:00:00,14/12/2024 07:00;667
8360,2024-12-14 08:00:00-05:00,2024-12-14 08:00:00,14/12/2024 08:00;899
8361,2024-12-14 09:00:00-05:00,2024-12-14 09:00:00,14/12/2024 09:00;1161
8362,2024-12-14 10:00:00-05:00,2024-12-14 10:00:00,14/12/2024 10:00;2176
8363,2024-12-14 11:00:00-05:00,2024-12-14 11:00:00,14/12/2024 11:00;2410
8364,2024-12-14 12:00:00-05:00,2024-12-14 12:00:00,14/12/2024 12:00;2517
8365,2024-12-14 13:00:00-05:00,2024-12-14 13:00:00,14/12/2024 13:00;2497
8366,2024-12-14 14:00:00-05:00,2024-12-14 14:00:00,14/12/2024 14:00;2593
8367,2024-12-14 15:00:00-05:00,2024-12-14 15:00:00,14/12/2024 15:00;2603
8368,2024-12-14 16:00:00-05:00,2024-12-14 16:00:00,14/12/2024 16:00;2607
8369,2024-12-14 17:00:00-05:00,2024-12-14 17:00:00,14/12/2024 17:00;2576
8370,2024-12-14 18:00:00-05:00,2024-12-14 18:00:00,14/12/2024 18:00;2491
8371,2024-12-14 19:00:00-05:00,2024-12-14 19:00:00,14/12/2024 19:00;2468
8372,2024-12-14 20:00:00-05:00,2024-12-14 20:00:00,14/12/2024 20:00;2438
8373,2024-12-14 21:00:00-05:00,2024-12-14 21:00:00,14/12/2024 21:00;2341
8374,2024-12-14 22:00:00-05:00,2024-12-14 22:00:00,14/12/2024 22:00;2008
8375,2024-12-14 23:00:00-05:00,2024-12-14 23:00:00,14/12/2024 23:00;982
8376,2024-12-15 00:00:00-05:00,2024-12-15 00:00:00,15/12/2024 00:00;596
8377,2024-12-15 01:00:00-05:00,2024-12-15 01:00:00,15/12/2024 01:00;557
8378,2024-12-15 02:00:00-05:00,2024-12-15 02:00:00,15/12/2024 02:00;539
8379,2024-12-15 03:00:00-05:00,2024-12-15 03:00:00,15/12/2024 03:00;513
8380,2024-12-15 04:00:00-05:00,2024-12-15 04:00:00,15/12/2024 04:00;529
8381,2024-12-15 05:00:00-05:00,2024-12-15 05:00:00,15/12/2024 05:00;555
8382,2024-12-15 06:00:00-05:00,2024-12-15 06:00:00,15/12/2024 06:00;526
8383,2024-12-15 07:00:00-05:00,2024-12-15 07:00:00,15/12/2024 07:00;572
8384,2024-12-15 08:00:00-05:00,2024-12-15 08:00:00,15/12/2024 08:00;785
8385,2024-12-15 09:00:00-05:00,2024-12-15 09:00:00,15/12/2024 09:00;987
8386,2024-12-15 10:00:00-05:00,2024-12-15 10:00:00,15/12/2024 10:00;1893
8387,2024-12-15 11:00:00-05:00,2024-12-15 11:00:00,15/12/2024 11:00;2081
8388,2024-12-15 12:00:00-05:00,2024-12-15 12:00:00,15/12/2024 12:00;2133
8389,2024-12-15 13:00:00-05:00,2024-12-15 13:00:00,15/12/2024 13:00;2171
8390,2024-12-15 14:00:00-05:00,2024-12-15 14:00:00,15/12/2024 14:00;2292
8391,2024-12-15 15:00:00-05:00,2024-12-15 15:00:00,15/12/2024 15:00;2314
8392,2024-12-15 16:00:00-05:00,2024-12-15 16:00:00,15/12/2024 16:00;2278
8393,2024-12-15 17:00:00-05:00,2024-12-15 17:00:00,15/12/2024 17:00;2264
8394,2024-12-15 18:00:00-05:00,2024-12-15 18:00:00,15/12/2024 18:00;2295
8395,2024-12-15 19:00:00-05:00,2024-12-15 19:00:00,15/12/2024 19:00;2299
8396,2024-12-15 20:00:00-05:00,2024-12-15 20:00:00,15/12/2024 20:00;2261
8397,2024-12-15 21:00:00-05:00,2024-12-15 21:00:00,15/12/2024 21:00;2189
8398,2024-12-15 22:00:00-05:00,2024-12-15 22:00:00,15/12/2024 22:00;1787
8399,2024-12-15 23:00:00-05:00,2024-12-15 23:00:00,15/12/2024 23:00;930
8400,2024-12-16 00:00:00-05:00,2024-12-16 00:00:00,16/12/2024 00:00;161
8401,2024-12-16 01:00:00-05:00,2024-12-16 01:00:00,16/12/2024 01:00;246
8402,2024-12-16 02:00:00-05:00,2024-12-16 02:00:00,16/12/2024 02:00;493
8403,2024-12-16 03:00:00-05:00,2024-12-16 03:00:00,16/12/2024 03:00;489
8404,2024-12-16 04:00:00-05:00,2024-12-16 04:00:00,16/12/2024 04:00;480
8405,2024-12-16 05:00:00-05:00,2024-12-16 05:00:00,16/12/2024 05:00;461
8406,2024-12-16 06:00:00-05:00,2024-12-16 06:00:00,16/12/2024 06:00;514
8407,2024-12-16 07:00:00-05:00,2024-12-16 07:00:00,16/12/2024 07:00;691
8408,2024-12-16 08:00:00-05:00,2024-12-16 08:00:00,16/12/2024 08:00;884
8409,2024-12-16 09:00:00-05:00,2024-12-16 09:00:00,16/12/2024 09:00;1132
8410,2024-12-16 10:00:00-05:00,2024-12-16 10:00:00,16/12/2024 10:00;1722
8411,2024-12-16 11:00:00-05:00,2024-12-16 11:00:00,16/12/2024 11:00;2059
8412,2024-12-16 12:00:00-05:00,2024-12-16 12:00:00,16/12/2024 12:00;2046
8413,2024-12-16 13:00:00-05:00,2024-12-16 13:00:00,16/12/2024 13:00;2059
8414,2024-12-16 14:00:00-05:00,2024-12-16 14:00:00,16/12/2024 14:00;2113
8415,2024-12-16 15:00:00-05:00,2024-12-16 15:00:00,16/12/2024 15:00;2111
8416,2024-12-16 16:00:00-05:00,2024-12-16 16:00:00,16/12/2024 16:00;2124
8417,2024-12-16 17:00:00-05:00,2024-12-16 17:00:00,16/12/2024 17:00;2135
8418,2024-12-16 18:00:00-05:00,2024-12-16 18:00:00,16/12/2024 18:00;2112
8419,2024-12-16 19:00:00-05:00,2024-12-16 19:00:00,16/12/2024 19:00;2097
8420,2024-12-16 20:00:00-05:00,2024-12-16 20:00:00,16/12/2024 20:00;2073
8421,2024-12-16 21:00:00-05:00,2024-12-16 21:00:00,16/12/2024 21:00;2025
8422,2024-12-16 22:00:00-05:00,2024-12-16 22:00:00,16/12/2024 22:00;1510
8423,2024-12-16 23:00:00-05:00,2024-12-16 23:00:00,16/12/2024 23:00;852
8424,2024-12-17 00:00:00-05:00,2024-12-17 00:00:00,17/12/2024 00:00;530
8425,2024-12-17 01:00:00-05:00,2024-12-17 01:00:00,17/12/2024 01:00;483
8426,2024-12-17 02:00:00-05:00,2024-12-17 02:00:00,17/12/2024 02:00;455
8427,2024-12-17 03:00:00-05:00,2024-12-17 03:00:00,17/12/2024 03:00;447
8428,2024-12-17 04:00:00-05:00,2024-12-17 04:00:00,17/12/2024 04:00;448
8429,2024-12-17 05:00:00-05:00,2024-12-17 05:00:00,17/12/2024 05:00;424
8430,2024-12-17 06:00:00-05:00,2024-12-17 06:00:00,17/12/2024 06:00;500
8431,2024-12-17 07:00:00-05:00,2024-12-17 07:00:00,17/12/2024 07:00;689
8432,2024-12-17 08:00:00-05:00,2024-12-17 08:00:00,17/12/2024 08:00;911
8433,2024-12-17 09:00:00-05:00,2024-12-17 09:00:00,17/12/2024 09:00;1204
8434,2024-12-17 10:00:00-05:00,2024-12-17 10:00:00,17/12/2024 10:00;1735
8435,2024-12-17 11:00:00-05:00,2024-12-17 11:00:00,17/12/2024 11:00;2050
8436,2024-12-17 12:00:00-05:00,2024-12-17 12:00:00,17/12/2024 12:00;2052
8437,2024-12-17 13:00:00-05:00,2024-12-17 13:00:00,17/12/2024 13:00;2020
8438,2024-12-17 14:00:00-05:00,2024-12-17 14:00:00,17/12/2024 14:00;2056
8439,2024-12-17 15:00:00-05:00,2024-12-17 15:00:00,17/12/2024 15:00;2114
8440,2024-12-17 16:00:00-05:00,2024-12-17 16:00:00,17/12/2024 16:00;2068
8441,2024-12-17 17:00:00-05:00,2024-12-17 17:00:00,17/12/2024 17:00;2080
8442,2024-12-17 18:00:00-05:00,2024-12-17 18:00:00,17/12/2024 18:00;2035
8443,2024-12-17 19:00:00-05:00,2024-12-17 19:00:00,17/12/2024 19:00;2069
8444,2024-12-17 20:00:00-05:00,2024-12-17 20:00:00,17/12/2024 20:00;2048
8445,2024-12-17 21:00:00-05:00,2024-12-17 21:00:00,17/12/2024 21:00;1998
8446,2024-12-17 22:00:00-05:00,2024-12-17 22:00:00,17/12/2024 22:00;1626
8447,2024-12-17 23:00:00-05:00,2024-12-17 23:00:00,17/12/2024 23:00;948
8448,2024-12-18 00:00:00-05:00,2024-12-18 00:00:00,18/12/2024 00:00;462
8449,2024-12-18 01:00:00-05:00,2024-12-18 01:00:00,18/12/2024 01:00;324
8450,2024-12-18 02:00:00-05:00,2024-12-18 02:00:00,18/12/2024 02:00;290
8451,2024-12-18 03:00:00-05:00,2024-12-18 03:00:00,18/12/2024 03:00;285
8452,2024-12-18 04:00:00-05:00,2024-12-18 04:00:00,18/12/2024 04:00;368
8453,2024-12-18 05:00:00-05:00,2024-12-18 05:00:00,18/12/2024 05:00;430
8454,2024-12-18 06:00:00-05:00,2024-12-18 06:00:00,18/12/2024 06:00;479
8455,2024-12-18 07:00:00-05:00,2024-12-18 07:00:00,18/12/2024 07:00;667
8456,2024-12-18 08:00:00-05:00,2024-12-18 08:00:00,18/12/2024 08:00;1109
8457,2024-12-18 09:00:00-05:00,2024-12-18 09:00:00,18/12/2024 09:00;1578
8458,2024-12-18 10:00:00-05:00,2024-12-18 10:00:00,18/12/2024 10:00;2101
8459,2024-12-18 11:00:00-05:00,2024-12-18 11:00:00,18/12/2024 11:00;2227
8460,2024-12-18 12:00:00-05:00,2024-12-18 12:00:00,18/12/2024 12:00;2237
8461,2024-12-18 13:00:00-05:00,2024-12-18 13:00:00,18/12/2024 13:00;2223
8462,2024-12-18 14:00:00-05:00,2024-12-18 14:00:00,18/12/2024 14:00;2310
8463,2024-12-18 15:00:00-05:00,2024-12-18 15:00:00,18/12/2024 15:00;2329
8464,2024-12-18 16:00:00-05:00,2024-12-18 16:00:00,18/12/2024 16:00;2327
8465,2024-12-18 17:00:00-05:00,2024-12-18 17:00:00,18/12/2024 17:00;2290
8466,2024-12-18 18:00:00-05:00,2024-12-18 18:00:00,18/12/2024 18:00;2229
8467,2024-12-18 19:00:00-05:00,2024-12-18 19:00:00,18/12/2024 19:00;2233
8468,2024-12-18 20:00:00-05:00,2024-12-18 20:00:00,18/12/2024 20:00;2213
8469,2024-12-18 21:00:00-05:00,2024-12-18 21:00:00,18/12/2024 21:00;2123
8470,2024-12-18 22:00:00-05:00,2024-12-18 22:00:00,18/12/2024 22:00;1723
8471,2024-12-18 23:00:00-05:00,2024-12-18 23:00:00,18/12/2024 23:00;966
8472,2024-12-19 00:00:00-05:00,2024-12-19 00:00:00,19/12/2024 00:00;573
8473,2024-12-19 01:00:00-05:00,2024-12-19 01:00:00,19/12/2024 01:00;542
8474,2024-12-19 02:00:00-05:00,2024-12-19 02:00:00,19/12/2024 02:00;487
8475,2024-12-19 03:00:00-05:00,2024-12-19 03:00:00,19/12/2024 03:00;430
8476,2024-12-19 04:00:00-05:00,2024-12-19 04:00:00,19/12/2024 04:00;424
8477,2024-12-19 05:00:00-05:00,2024-12-19 05:00:00,19/12/2024 05:00;395
8478,2024-12-19 06:00:00-05:00,2024-12-19 06:00:00,19/12/2024 06:00;473
8479,2024-12-19 07:00:00-05:00,2024-12-19 07:00:00,19/12/2024 07:00;694
8480,2024-12-19 08:00:00-05:00,2024-12-19 08:00:00,19/12/2024 08:00;982
8481,2024-12-19 09:00:00-05:00,2024-12-19 09:00:00,19/12/2024 09:00;1224
8482,2024-12-19 10:00:00-05:00,2024-12-19 10:00:00,19/12/2024 10:00;1990
8483,2024-12-19 11:00:00-05:00,2024-12-19 11:00:00,19/12/2024 11:00;2300
8484,2024-12-19 12:00:00-05:00,2024-12-19 12:00:00,19/12/2024 12:00;2340
8485,2024-12-19 13:00:00-05:00,2024-12-19 13:00:00,19/12/2024 13:00;2336
8486,2024-12-19 14:00:00-05:00,2024-12-19 14:00:00,19/12/2024 14:00;2399
8487,2024-12-19 15:00:00-05:00,2024-12-19 15:00:00,19/12/2024 15:00;2407
8488,2024-12-19 16:00:00-05:00,2024-12-19 16:00:00,19/12/2024 16:00;2355
8489,2024-12-19 17:00:00-05:00,2024-12-19 17:00:00,19/12/2024 17:00;2237
8490,2024-12-19 18:00:00-05:00,2024-12-19 18:00:00,19/12/2024 18:00;2185
8491,2024-12-19 19:00:00-05:00,2024-12-19 19:00:00,19/12/2024 19:00;2153
8492,2024-12-19 20:00:00-05:00,2024-12-19 20:00:00,19/12/2024 20:00;2128
8493,2024-12-19 21:00:00-05:00,2024-12-19 21:00:00,19/12/2024 21:00;2058
8494,2024-12-19 22:00:00-05:00,2024-12-19 22:00:00,19/12/2024 22:00;1750
8495,2024-12-19 23:00:00-05:00,2024-12-19 23:00:00,19/12/2024 23:00;1003
8496,2024-12-20 00:00:00-05:00,2024-12-20 00:00:00,20/12/2024 00:00;543
8497,2024-12-20 01:00:00-05:00,2024-12-20 01:00:00,20/12/2024 01:00;451
8498,2024-12-20 02:00:00-05:00,2024-12-20 02:00:00,20/12/2024 02:00;409
8499,2024-12-20 03:00:00-05:00,2024-12-20 03:00:00,20/12/2024 03:00;406
8500,2024-12-20 04:00:00-05:00,2024-12-20 04:00:00,20/12/2024 04:00;406
8501,2024-12-20 05:00:00-05:00,2024-12-20 05:00:00,20/12/2024 05:00;381
8502,2024-12-20 06:00:00-05:00,2024-12-20 06:00:00,20/12/2024 06:00;454
8503,2024-12-20 07:00:00-05:00,2024-12-20 07:00:00,20/12/2024 07:00;637
8504,2024-12-20 08:00:00-05:00,2024-12-20 08:00:00,20/12/2024 08:00;955
8505,2024-12-20 09:00:00-05:00,2024-12-20 09:00:00,20/12/2024 09:00;1351
8506,2024-12-20 10:00:00-05:00,2024-12-20 10:00:00,20/12/2024 10:00;1997
8507,2024-12-20 11:00:00-05:00,2024-12-20 11:00:00,20/12/2024 11:00;2160
8508,2024-12-20 12:00:00-05:00,2024-12-20 12:00:00,20/12/2024 12:00;2300
8509,2024-12-20 13:00:00-05:00,2024-12-20 13:00:00,20/12/2024 13:00;2333
8510,2024-12-20 14:00:00-05:00,2024-12-20 14:00:00,20/12/2024 14:00;2372
8511,2024-12-20 15:00:00-05:00,2024-12-20 15:00:00,20/12/2024 15:00;2405
8512,2024-12-20 16:00:00-05:00,2024-12-20 16:00:00,20/12/2024 16:00;2417
8513,2024-12-20 17:00:00-05:00,2024-12-20 17:00:00,20/12/2024 17:00;2422
8514,2024-12-20 18:00:00-05:00,2024-12-20 18:00:00,20/12/2024 18:00;2418
8515,2024-12-20 19:00:00-05:00,2024-12-20 19:00:00,20/12/2024 19:00;2420
8516,2024-12-20 20:00:00-05:00,2024-12-20 20:00:00,20/12/2024 20:00;2394
8517,2024-12-20 21:00:00-05:00,2024-12-20 21:00:00,20/12/2024 21:00;2290
8518,2024-12-20 22:00:00-05:00,2024-12-20 22:00:00,20/12/2024 22:00;1864
8519,2024-12-20 23:00:00-05:00,2024-12-20 23:00:00,20/12/2024 23:00;1122
8520,2024-12-21 00:00:00-05:00,2024-12-21 00:00:00,21/12/2024 00:00;695
8521,2024-12-21 01:00:00-05:00,2024-12-21 01:00:00,21/12/2024 01:00;555
8522,2024-12-21 02:00:00-05:00,2024-12-21 02:00:00,21/12/2024 02:00;500
8523,2024-12-21 03:00:00-05:00,2024-12-21 03:00:00,21/12/2024 03:00;478
8524,2024-12-21 04:00:00-05:00,2024-12-21 04:00:00,21/12/2024 04:00;477
8525,2024-12-21 05:00:00-05:00,2024-12-21 05:00:00,21/12/2024 05:00;447
8526,2024-12-21 06:00:00-05:00,2024-12-21 06:00:00,21/12/2024 06:00;518
8527,2024-12-21 07:00:00-05:00,2024-12-21 07:00:00,21/12/2024 07:00;675
8528,2024-12-21 08:00:00-05:00,2024-12-21 08:00:00,21/12/2024 08:00;1002
8529,2024-12-21 09:00:00-05:00,2024-12-21 09:00:00,21/12/2024 09:00;1626
8530,2024-12-21 10:00:00-05:00,2024-12-21 10:00:00,21/12/2024 10:00;2083
8531,2024-12-21 11:00:00-05:00,2024-12-21 11:00:00,21/12/2024 11:00;2391
8532,2024-12-21 12:00:00-05:00,2024-12-21 12:00:00,21/12/2024 12:00;2412
8533,2024-12-21 13:00:00-05:00,2024-12-21 13:00:00,21/12/2024 13:00;2479
8534,2024-12-21 14:00:00-05:00,2024-12-21 14:00:00,21/12/2024 14:00;2506
8535,2024-12-21 15:00:00-05:00,2024-12-21 15:00:00,21/12/2024 15:00;2489
8536,2024-12-21 16:00:00-05:00,2024-12-21 16:00:00,21/12/2024 16:00;2479
8537,2024-12-21 17:00:00-05:00,2024-12-21 17:00:00,21/12/2024 17:00;2488
8538,2024-12-21 18:00:00-05:00,2024-12-21 18:00:00,21/12/2024 18:00;2502
8539,2024-12-21 19:00:00-05:00,2024-12-21 19:00:00,21/12/2024 19:00;2524
8540,2024-12-21 20:00:00-05:00,2024-12-21 20:00:00,21/12/2024 20:00;2486
8541,2024-12-21 21:00:00-05:00,2024-12-21 21:00:00,21/12/2024 21:00;2427
8542,2024-12-21 22:00:00-05:00,2024-12-21 22:00:00,21/12/2024 22:00;2180
8543,2024-12-21 23:00:00-05:00,2024-12-21 23:00:00,21/12/2024 23:00;1554
8544,2024-12-22 00:00:00-05:00,2024-12-22 00:00:00,22/12/2024 00:00;777
8545,2024-12-22 01:00:00-05:00,2024-12-22 01:00:00,22/12/2024 01:00;554
8546,2024-12-22 02:00:00-05:00,2024-12-22 02:00:00,22/12/2024 02:00;509
8547,2024-12-22 03:00:00-05:00,2024-12-22 03:00:00,22/12/2024 03:00;530
8548,2024-12-22 04:00:00-05:00,2024-12-22 04:00:00,22/12/2024 04:00;487
8549,2024-12-22 05:00:00-05:00,2024-12-22 05:00:00,22/12/2024 05:00;480
8550,2024-12-22 06:00:00-05:00,2024-12-22 06:00:00,22/12/2024 06:00;486
8551,2024-12-22 07:00:00-05:00,2024-12-22 07:00:00,22/12/2024 07:00;552
8552,2024-12-22 08:00:00-05:00,2024-12-22 08:00:00,22/12/2024 08:00;1081
8553,2024-12-22 09:00:00-05:00,2024-12-22 09:00:00,22/12/2024 09:00;1872
8554,2024-12-22 10:00:00-05:00,2024-12-22 10:00:00,22/12/2024 10:00;2185
8555,2024-12-22 11:00:00-05:00,2024-12-22 11:00:00,22/12/2024 11:00;2240
8556,2024-12-22 12:00:00-05:00,2024-12-22 12:00:00,22/12/2024 12:00;2190
8557,2024-12-22 13:00:00-05:00,2024-12-22 13:00:00,22/12/2024 13:00;2235
8558,2024-12-22 14:00:00-05:00,2024-12-22 14:00:00,22/12/2024 14:00;2253
8559,2024-12-22 15:00:00-05:00,2024-12-22 15:00:00,22/12/2024 15:00;2229
8560,2024-12-22 16:00:00-05:00,2024-12-22 16:00:00,22/12/2024 16:00;2230
8561,2024-12-22 17:00:00-05:00,2024-12-22 17:00:00,22/12/2024 17:00;2256
8562,2024-12-22 18:00:00-05:00,2024-12-22 18:00:00,22/12/2024 18:00;2312
8563,2024-12-22 19:00:00-05:00,2024-12-22 19:00:00,22/12/2024 19:00;2292
8564,2024-12-22 20:00:00-05:00,2024-12-22 20:00:00,22/12/2024 20:00;2291
8565,2024-12-22 21:00:00-05:00,2024-12-22 21:00:00,22/12/2024 21:00;2245
8566,2024-12-22 22:00:00-05:00,2024-12-22 22:00:00,22/12/2024 22:00;2049
8567,2024-12-22 23:00:00-05:00,2024-12-22 23:00:00,22/12/2024 23:00;1421
8568,2024-12-23 00:00:00-05:00,2024-12-23 00:00:00,23/12/2024 00:00;777
8569,2024-12-23 01:00:00-05:00,2024-12-23 01:00:00,23/12/2024 01:00;562
8570,2024-12-23 02:00:00-05:00,2024-12-23 02:00:00,23/12/2024 02:00;517
8571,2024-12-23 03:00:00-05:00,2024-12-23 03:00:00,23/12/2024 03:00;505
8572,2024-12-23 04:00:00-05:00,2024-12-23 04:00:00,23/12/2024 04:00;492
8573,2024-12-23 05:00:00-05:00,2024-12-23 05:00:00,23/12/2024 05:00;474
8574,2024-12-23 06:00:00-05:00,2024-12-23 06:00:00,23/12/2024 06:00;514
8575,2024-12-23 07:00:00-05:00,2024-12-23 07:00:00,23/12/2024 07:00;670
8576,2024-12-23 08:00:00-05:00,2024-12-23 08:00:00,23/12/2024 08:00;1000
8577,2024-12-23 09:00:00-05:00,2024-12-23 09:00:00,23/12/2024 09:00;1724
8578,2024-12-23 10:00:00-05:00,2024-12-23 10:00:00,23/12/2024 10:00;2001
8579,2024-12-23 11:00:00-05:00,2024-12-23 11:00:00,23/12/2024 11:00;2200
8580,2024-12-23 12:00:00-05:00,2024-12-23 12:00:00,23/12/2024 12:00;2314
8581,2024-12-23 13:00:00-05:00,2024-12-23 13:00:00,23/12/2024 13:00;2393
8582,2024-12-23 14:00:00-05:00,2024-12-23 14:00:00,23/12/2024 14:00;2450
8583,2024-12-23 15:00:00-05:00,2024-12-23 15:00:00,23/12/2024 15:00;2463
8584,2024-12-23 16:00:00-05:00,2024-12-23 16:00:00,23/12/2024 16:00;2436
8585,2024-12-23 17:00:00-05:00,2024-12-23 17:00:00,23/12/2024 17:00;2449
8586,2024-12-23 18:00:00-05:00,2024-12-23 18:00:00,23/12/2024 18:00;2374
8587,2024-12-23 19:00:00-05:00,2024-12-23 19:00:00,23/12/2024 19:00;2331
8588,2024-12-23 20:00:00-05:00,2024-12-23 20:00:00,23/12/2024 20:00;2304
8589,2024-12-23 21:00:00-05:00,2024-12-23 21:00:00,23/12/2024 21:00;2307
8590,2024-12-23 22:00:00-05:00,2024-12-23 22:00:00,23/12/2024 22:00;2128
8591,2024-12-23 23:00:00-05:00,2024-12-23 23:00:00,23/12/2024 23:00;1490
8592,2024-12-24 00:00:00-05:00,2024-12-24 00:00:00,24/12/2024 00:00;735
8593,2024-12-24 01:00:00-05:00,2024-12-24 01:00:00,24/12/2024 01:00;520
8594,2024-12-24 02:00:00-05:00,2024-12-24 02:00:00,24/12/2024 02:00;427
8595,2024-12-24 03:00:00-05:00,2024-12-24 03:00:00,24/12/2024 03:00;410
8596,2024-12-24 04:00:00-05:00,2024-12-24 04:00:00,24/12/2024 04:00;400
8597,2024-12-24 05:00:00-05:00,2024-12-24 05:00:00,24/12/2024 05:00;390
8598,2024-12-24 06:00:00-05:00,2024-12-24 06:00:00,24/12/2024 06:00;486
8599,2024-12-24 07:00:00-05:00,2024-12-24 07:00:00,24/12/2024 07:00;714
8600,2024-12-24 08:00:00-05:00,2024-12-24 08:00:00,24/12/2024 08:00;1016
8601,2024-12-24 09:00:00-05:00,2024-12-24 09:00:00,24/12/2024 09:00;1815
8602,2024-12-24 10:00:00-05:00,2024-12-24 10:00:00,24/12/2024 10:00;2083
8603,2024-12-24 11:00:00-05:00,2024-12-24 11:00:00,24/12/2024 11:00;2177
8604,2024-12-24 12:00:00-05:00,2024-12-24 12:00:00,24/12/2024 12:00;2353
8605,2024-12-24 13:00:00-05:00,2024-12-24 13:00:00,24/12/2024 13:00;2452
8606,2024-12-24 14:00:00-05:00,2024-12-24 14:00:00,24/12/2024 14:00;2574
8607,2024-12-24 15:00:00-05:00,2024-12-24 15:00:00,24/12/2024 15:00;2511
8608,2024-12-24 16:00:00-05:00,2024-12-24 16:00:00,24/12/2024 16:00;2496
8609,2024-12-24 17:00:00-05:00,2024-12-24 17:00:00,24/12/2024 17:00;2466
8610,2024-12-24 18:00:00-05:00,2024-12-24 18:00:00,24/12/2024 18:00;2252
8611,2024-12-24 19:00:00-05:00,2024-12-24 19:00:00,24/12/2024 19:00;2130
8612,2024-12-24 20:00:00-05:00,2024-12-24 20:00:00,24/12/2024 20:00;1773
8613,2024-12-24 21:00:00-05:00,2024-12-24 21:00:00,24/12/2024 21:00;1046
8614,2024-12-24 22:00:00-05:00,2024-12-24 22:00:00,24/12/2024 22:00;567
8615,2024-12-24 23:00:00-05:00,2024-12-24 23:00:00,24/12/2024 23:00;457
8616,2024-12-25 00:00:00-05:00,2024-12-25 00:00:00,25/12/2024 00:00;416
8617,2024-12-25 01:00:00-05:00,2024-12-25 01:00:00,25/12/2024 01:00;403
8618,2024-12-25 02:00:00-05:00,2024-12-25 02:00:00,25/12/2024 02:00;405
8619,2024-12-25 03:00:00-05:00,2024-12-25 03:00:00,25/12/2024 03:00;406
8620,2024-12-25 04:00:00-05:00,2024-12-25 04:00:00,25/12/2024 04:00;401
8621,2024-12-25 05:00:00-05:00,2024-12-25 05:00:00,25/12/2024 05:00;390
8622,2024-12-25 06:00:00-05:00,2024-12-25 06:00:00,25/12/2024 06:00;439
8623,2024-12-25 07:00:00-05:00,2024-12-25 07:00:00,25/12/2024 07:00;470
8624,2024-12-25 08:00:00-05:00,2024-12-25 08:00:00,25/12/2024 08:00;486
8625,2024-12-25 09:00:00-05:00,2024-12-25 09:00:00,25/12/2024 09:00;525
8626,2024-12-25 10:00:00-05:00,2024-12-25 10:00:00,25/12/2024 10:00;618
8627,2024-12-25 11:00:00-05:00,2024-12-25 11:00:00,25/12/2024 11:00;737
8628,2024-12-25 12:00:00-05:00,2024-12-25 12:00:00,25/12/2024 12:00;1063
8629,2024-12-25 13:00:00-05:00,2024-12-25 13:00:00,25/12/2024 13:00;1228
8630,2024-12-25 14:00:00-05:00,2024-12-25 14:00:00,25/12/2024 14:00;1240
8631,2024-12-25 15:00:00-05:00,2024-12-25 15:00:00,25/12/2024 15:00;1246
8632,2024-12-25 16:00:00-05:00,2024-12-25 16:00:00,25/12/2024 16:00;1234
8633,2024-12-25 17:00:00-05:00,2024-12-25 17:00:00,25/12/2024 17:00;1243
8634,2024-12-25 18:00:00-05:00,2024-12-25 18:00:00,25/12/2024 18:00;1272
8635,2024-12-25 19:00:00-05:00,2024-12-25 19:00:00,25/12/2024 19:00;1261
8636,2024-12-25 20:00:00-05:00,2024-12-25 20:00:00,25/12/2024 20:00;1224
8637,2024-12-25 21:00:00-05:00,2024-12-25 21:00:00,25/12/2024 21:00;1154
