is_hora_punta,tarifa_soles_kwh,mall_cost_soles,mall_co2_indirect_kg
0,0.2916,572.99396,838.66205
0,0.2916,576.49316,843.7836
0,0.2916,585.24115,856.58765
0,0.2916,589.9068,863.41644
0,0.2916,585.5328,857.0144
0,0.2916,586.69916,858.7216
1,0.4616,941.664,1294.38
1,0.4616,932.432,1281.6901
1,0.4616,935.6632,1286.1316
1,0.4616,854.42163,1174.4596
1,0.4616,513.7608,706.19855
0,0.2916,163.29599,239.00801
0,0.2916,122.763596,179.6828
0,0.2916,111.099594,162.61081
0,0.2916,111.974396,163.8912
0,0.2916,109.35,160.05
0,0.2916,107.0172,156.6356
0,0.2916,100.602,147.246
0,0.2916,147.54959,215.9608
0,0.2916,178.7508,261.62842
0,0.2916,222.7824,326.0752
0,0.2916,281.68558,412.28882
0,0.2916,425.4444,622.70123
0,0.2916,579.4092,848.05164
0,0.2916,586.69916,858.7216
0,0.2916,589.6152,862.9896
0,0.2916,603.612,883.476
0,0.2916,619.3584,906.52325
0,0.2916,618.19196,904.81604
0,0.2916,612.9432,897.1336
1,0.4616,952.74243,1309.608
1,0.4616,936.5864,1287.4005
1,0.4616,928.2776,1275.9796
1,0.4616,858.11444,1179.5355
1,0.4616,504.0672,692.874
0,0.2916,171.7524,251.38521
0,0.2916,136.4688,199.7424
0,0.2916,127.720795,186.9384
0,0.2916,126.262794,184.80441
0,0.2916,122.47199,179.25601
0,0.2916,118.09799,172.854
0,0.2916,111.974396,163.8912
0,0.2916,160.6716,235.16681
0,0.2916,190.70639,279.1272
0,0.2916,223.94879,327.7824
0,0.2916,291.30838,426.3732
0,0.2916,439.4412,643.1876
0,0.2916,580.8672,850.1856
0,0.2916,579.9924,848.9052
0,0.2916,586.9908,859.14844
0,0.2916,616.15076,901.8284
0,0.2916,670.97156,982.06683
0,0.2916,652.0176,954.3248
0,0.2916,644.7276,943.65485
1,0.4616,1015.9816,1396.5345
1,0.4616,1005.3648,1381.941
1,0.4616,981.36163,1348.947
1,0.4616,913.5064,1255.6755
1,0.4616,520.2232,715.08154
0,0.2916,179.6256,262.9088
0,0.2916,151.0488,221.08241
0,0.2916,136.76039,200.1692
0,0.2916,132.09479,193.34041
0,0.2916,129.4704,189.4992
0,0.2916,124.804794,182.67041
0,0.2916,118.389595,173.2808
0,0.2916,171.7524,251.38521
0,0.2916,212.868,311.564
0,0.2916,248.44319,363.6336
0,0.2916,305.8884,447.71323
0,0.2916,457.2288,669.2224
0,0.2916,602.154,881.34204
0,0.2916,662.80676,970.11646
0,0.2916,653.18396,956.03204
0,0.2916,662.5152,969.68964
0,0.2916,673.8876,986.33484
0,0.2916,678.2616,992.7368
0,0.2916,647.352,947.49603
1,0.4616,1030.2913,1416.2041
1,0.4616,1026.5984,1411.128
1,0.4616,997.51764,1371.1545
1,0.4616,921.35364,1266.462
1,0.4616,543.3032,746.8065
0,0.2916,165.0456,241.5688
0,0.2916,138.80159,203.1568
0,0.2916,126.84599,185.658
0,0.2916,116.64,170.72
0,0.2916,116.931595,171.1468
0,0.2916,119.2644,174.5612
0,0.2916,108.4752,158.7696
0,0.2916,161.54639,236.4472
0,0.2916,203.53679,297.9064
0,0.2916,246.69359,361.0728
0,0.2916,309.38757,452.8348
0,0.2916,461.60278,675.6244
0,0.2916,600.696,879.208
0,0.2916,615.8592,901.4016
0,0.2916,614.4012,899.26764
0,0.2916,627.81476,918.90045
0,0.2916,648.5184,949.20325
0,0.2916,681.7608,997.85846
0,0.2916,681.4692,997.43164
1,0.4616,1066.296,1465.6951
1,0.4616,1048.2936,1440.9496
1,0.4616,1038.1384,1426.9906
1,0.4616,984.1312,1352.754
1,0.4616,580.6928,798.20105
0,0.2916,169.12799,247.544
0,0.2916,139.0932,203.5836
0,0.2916,125.38799,183.524
0,0.2916,122.1804,178.82921
0,0.2916,118.6812,173.70761
0,0.2916,116.05679,169.86641
0,0.2916,107.30879,157.06241
0,0.2916,148.1328,216.8144
0,0.2916,188.3736,275.7128
0,0.2916,240.2784,351.6832
0,0.2916,318.4272,466.0656
0,0.2916,511.17477,748.1804
0,0.2916,672.7212,984.6276
0,0.2916,687.0096,1005.54083
0,0.2916,686.4264,1004.68726
0,0.2916,699.83997,1024.3201
0,0.2916,710.04596,1039.258
0,0.2916,706.8384,1034.5632
0,0.2916,683.802,1000.846
1,0.4616,1023.8288,1407.321
1,0.4616,981.36163,1348.947
1,0.4616,971.2064,1334.988
1,0.4616,913.0448,1255.041
1,0.4616,558.0744,767.11053
0,0.2916,159.2136,233.0328
0,0.2916,140.5512,205.7176
0,0.2916,125.97119,184.37761
0,0.2916,121.888794,178.4024
0,0.2916,114.015594,166.8788
0,0.2916,109.641594,160.4768
0,0.2916,103.226395,151.0872
0,0.2916,114.59879,167.7324
0,0.2916,163.0044,238.5812
0,0.2916,212.868,311.564
0,0.2916,283.72678,415.2764
0,0.2916,454.31277,664.9544
0,0.2916,614.10956,898.8408
0,0.2916,682.344,998.71204
0,0.2916,708.2964,1036.6973
0,0.2916,717.62756,1050.3549
0,0.2916,704.50555,1031.1488
0,0.2916,707.4216,1035.4169
0,0.2916,712.67035,1043.0992
1,0.4616,1115.6873,1533.5865
1,0.4616,1102.7625,1515.8206
1,0.4616,1091.2224,1499.958
1,0.4616,1004.4416,1380.6721
1,0.4616,586.232,805.81506
0,0.2916,183.4164,268.4572
0,0.2916,148.71599,217.668
0,0.2916,135.594,198.462
0,0.2916,130.92839,191.63321
0,0.2916,126.262794,184.80441
0,0.2916,122.763596,179.6828
0,0.2916,121.888794,178.4024
0,0.2916,180.5004,264.1892
0,0.2916,221.616,324.368
0,0.2916,263.89798,386.254
0,0.2916,328.63318,481.0036
0,0.2916,506.5092,741.3516
0,0.2916,693.1332,1014.5036
0,0.2916,700.42316,1025.1736
0,0.2916,703.92236,1030.2953
0,0.2916,721.4184,1055.9032
0,0.2916,709.46277,1038.4044
0,0.2916,702.756,1028.588
0,0.2916,699.5484,1023.89325
1,0.4616,1099.5312,1511.379
1,0.4616,1079.2208,1483.461
1,0.4616,1046.4473,1438.4116
1,0.4616,957.82,1316.5875
1,0.4616,539.6104,741.7305
0,0.2916,197.9964,289.7972
0,0.2916,177.00119,259.0676
0,0.2916,161.54639,236.4472
0,0.2916,158.0472,231.3256
0,0.2916,146.0916,213.82681
0,0.2916,138.80159,203.1568
0,0.2916,132.09479,193.34041
0,0.2916,195.0804,285.5292
0,0.2916,223.36559,326.9288
0,0.2916,259.524,379.85202
0,0.2916,312.88678,457.95642
0,0.2916,468.30957,685.4408
0,0.2916,629.5644,921.46124
0,0.2916,674.7624,987.61523
0,0.2916,650.8512,952.6176
0,0.2916,628.6896,920.18085
0,0.2916,602.7372,882.1956
0,0.2916,587.28235,859.5752
0,0.2916,588.15717,860.85565
1,0.4616,938.8944,1290.573
1,0.4616,941.2024,1293.7456
1,0.4616,942.1256,1295.0145
1,0.4616,870.116,1196.0326
1,0.4616,488.8344,671.93555
0,0.2916,174.08519,254.7996
0,0.2916,130.92839,191.63321
0,0.2916,118.09799,172.854
0,0.2916,117.8064,172.4272
0,0.2916,115.473595,169.0128
0,0.2916,112.266,164.31801
0,0.2916,104.3928,152.7944
0,0.2916,164.46239,240.71521
0,0.2916,200.62079,293.6384
0,0.2916,244.3608,357.65842
0,0.2916,298.5984,437.0432
0,0.2916,463.93558,679.0388
0,0.2916,674.7624,987.61523
0,0.2916,676.2204,989.7492
0,0.2916,686.4264,1004.68726
0,0.2916,687.8844,1006.8212
0,0.2916,688.75916,1008.1016
0,0.2916,687.5928,1006.3944
0,0.2916,685.25995,1002.98004
1,0.4616,1050.14,1443.4875
1,0.4616,1051.5248,1445.3911
1,0.4616,1051.0632,1444.7566
1,0.4616,973.976,1338.795
1,0.4616,571.9224,786.1455
0,0.2916,202.9536,297.0528
0,0.2916,174.3768,255.22641
0,0.2916,142.59239,208.7052
0,0.2916,130.6368,191.2064
0,0.2916,123.0552,180.1096
0,0.2916,118.09799,172.854
0,0.2916,112.266,164.31801
0,0.2916,165.0456,241.5688
0,0.2916,217.53358,318.39282
0,0.2916,262.44,384.12003
0,0.2916,333.0072,487.4056
0,0.2916,482.598,706.354
0,0.2916,675.05396,988.04205
0,0.2916,688.17596,1007.24805
0,0.2916,688.75916,1008.1016
0,0.2916,695.1744,1017.4912
0,0.2916,706.8384,1034.5632
0,0.2916,684.9684,1002.5532
0,0.2916,683.802,1000.846
1,0.4616,1104.6088,1518.3585
1,0.4616,1101.3776,1513.9171
1,0.4616,1073.22,1475.2125
1,0.4616,968.89844,1331.8156
1,0.4616,571.9224,786.1455
0,0.2916,195.0804,285.5292
0,0.2916,166.7952,244.12961
0,0.2916,151.3404,221.5092
0,0.2916,143.4672,209.98561
0,0.2916,141.71759,207.4248
0,0.2916,136.76039,200.1692
0,0.2916,129.762,189.92601
0,0.2916,149.0076,218.0948
0,0.2916,193.62239,283.3952
0,0.2916,250.77599,367.048
0,0.2916,294.8076,431.4948
0,0.2916,544.7088,797.26245
0,0.2916,731.6244,1070.8412
0,0.2916,747.3708,1093.8884
0,0.2916,755.24396,1105.412
0,0.2916,774.7812,1134.0077
0,0.2916,781.19635,1143.3972
0,0.2916,779.4468,1140.8364
0,0.2916,768.6576,1125.0448
1,0.4616,1178.4648,1619.8785
1,0.4616,1136.4592,1562.139
1,0.4616,1114.764,1532.3175
1,0.4616,1074.1432,1476.4816
1,0.4616,662.396,910.50757
0,0.2916,194.78879,285.10242
0,0.2916,164.754,241.14201
0,0.2916,164.17079,240.2884
0,0.2916,160.6716,235.16681
0,0.2916,155.7144,227.91121
0,0.2916,153.38159,224.49681
0,0.2916,143.75879,210.4124
0,0.2916,156.29759,228.7648
0,0.2916,194.2056,284.2488
0,0.2916,239.69519,350.82962
0,0.2916,338.54758,495.5148
0,0.2916,533.628,781.044
0,0.2916,710.04596,1039.258
0,0.2916,743.57996,1088.3401
0,0.2916,742.7052,1087.0597
0,0.2916,750.28674,1098.1564
0,0.2916,756.4104,1107.1193
0,0.2916,746.7876,1093.0348
0,0.2916,749.412,1096.876
1,0.4616,1146.6144,1576.098
1,0.4616,1129.9968,1553.2561
1,0.4616,1125.8424,1547.5455
1,0.4616,1057.9872,1454.274
1,0.4616,626.39124,861.01654
0,0.2916,188.3736,275.7128
0,0.2916,154.2564,225.7772
0,0.2916,138.2184,202.3032
0,0.2916,131.80319,192.9136
0,0.2916,121.01399,177.12201
0,0.2916,119.2644,174.5612
0,0.2916,109.9332,160.90361
0,0.2916,120.1392,175.8416
0,0.2916,188.95679,276.5664
0,0.2916,245.2356,358.9388
0,0.2916,305.30518,446.85962
0,0.2916,507.67557,743.05884
0,0.2916,703.6308,1029.8684
0,0.2916,740.664,1084.072
0,0.2916,748.8288,1096.0225
0,0.2916,748.5372,1095.5956
0,0.2916,587.8656,860.42883
0,0.2916,605.6532,886.4636
0,0.2916,599.238,877.07404
1,0.4616,973.976,1338.795
1,0.4616,1004.9032,1381.3065
1,0.4616,993.3632,1365.4441
1,0.4616,936.5864,1287.4005
1,0.4616,543.76483,747.44104
0,0.2916,193.3308,282.9684
0,0.2916,156.006,228.33801
0,0.2916,137.92679,201.8764
0,0.2916,133.2612,195.0476
0,0.2916,128.304,187.792
0,0.2916,126.5544,185.2312
0,0.2916,117.2232,171.57361
0,0.2916,184.2912,269.7376
0,0.2916,212.868,311.564
0,0.2916,236.19598,345.708
0,0.2916,285.47638,417.83722
0,0.2916,420.77878,615.87244
0,0.2916,588.74036,861.7092
0,0.2916,584.07477,854.88043
0,0.2916,571.8276,836.95483
0,0.2916,570.078,834.39404
0,0.2916,562.4964,823.29724
0,0.2916,558.414,817.322
0,0.2916,563.0796,824.1508
1,0.4616,894.1192,1229.0266
1,0.4616,896.8888,1232.8335
1,0.4616,868.7312,1194.129
1,0.4616,794.8752,1092.609
1,0.4616,447.752,615.465
0,0.2916,147.258,215.53401
0,0.2916,128.01239,187.3652
0,0.2916,118.389595,173.2808
0,0.2916,119.55599,174.988
0,0.2916,115.182,168.586
0,0.2916,114.890396,168.15921
0,0.2916,109.35,160.05
0,0.2916,146.67479,214.6804
0,0.2916,177.5844,259.9212
0,0.2916,209.66039,306.8692
0,0.2916,286.9344,419.97122
0,0.2916,417.27957,610.7508
0,0.2916,533.628,781.044
0,0.2916,543.54236,795.55524
0,0.2916,544.4172,796.83563
0,0.2916,548.4996,802.81085
0,0.2916,556.66437,814.7612
0,0.2916,556.956,815.18805
0,0.2916,578.826,847.198
1,0.4616,942.5872,1295.649
1,0.4616,953.20404,1310.2426
1,0.4616,939.356,1291.2075
1,0.4616,861.8072,1184.6116
1,0.4616,521.60803,716.98505
0,0.2916,190.1232,278.27362
0,0.2916,162.1296,237.30081
0,0.2916,144.9252,212.11961
0,0.2916,142.3008,208.27841
0,0.2916,139.67639,204.43721
0,0.2916,138.51,202.73001
0,0.2916,135.01079,197.6084
0,0.2916,173.502,253.94601
0,0.2916,206.74438,302.6012
0,0.2916,250.1928,366.1944
0,0.2916,315.21957,461.37082
0,0.2916,469.76758,687.5748
0,0.2916,615.56757,900.97485
0,0.2916,643.2696,941.5208
0,0.2916,652.8924,955.6052
0,0.2916,651.14276,953.04443
0,0.2916,654.3504,957.73926
0,0.2916,663.0984,970.5432
0,0.2916,728.1252,1065.7196
1,0.4616,1120.7648,1540.566
1,0.4616,994.748,1367.3475
1,0.4616,982.7464,1350.8506
1,0.4616,903.3512,1241.7166
1,0.4616,521.60803,716.98505
0,0.2916,181.95839,266.3232
0,0.2916,160.6716,235.16681
0,0.2916,147.8412,216.3876
0,0.2916,140.5512,205.7176
0,0.2916,135.3024,198.0352
0,0.2916,130.05359,190.3528
0,0.2916,124.5132,182.2436
0,0.2916,174.6684,255.65321
0,0.2916,208.7856,305.5888
0,0.2916,244.65239,358.0852
0,0.2916,296.5572,434.0556
0,0.2916,463.0608,677.7584
0,0.2916,642.10315,939.8136
0,0.2916,672.42957,984.2008
0,0.2916,677.67834,991.88324
0,0.2916,676.51196,990.176
0,0.2916,694.88275,1017.06445
0,0.2916,695.75757,1018.34485
0,0.2916,691.092,1011.51605
1,0.4616,1086.1448,1492.9785
1,0.4616,1078.2976,1482.192
1,0.4616,1042.2928,1432.701
1,0.4616,956.43524,1314.6841
1,0.4616,598.6952,822.94653
0,0.2916,188.3736,275.7128
0,0.2916,150.174,219.802
0,0.2916,138.51,202.73001
0,0.2916,136.4688,199.7424
0,0.2916,132.3864,193.76721
0,0.2916,132.09479,193.34041
0,0.2916,125.0964,183.0972
0,0.2916,140.84279,206.14441
0,0.2916,183.708,268.884
0,0.2916,251.0676,367.47482
0,0.2916,300.0564,439.17722
0,0.2916,481.72318,705.0736
0,0.2916,663.0984,970.5432
0,0.2916,672.42957,984.2008
0,0.2916,678.2616,992.7368
0,0.2916,701.5896,1026.8809
0,0.2916,732.2076,1071.6948
0,0.2916,742.4136,1086.6328
0,0.2916,745.03796,1090.474
1,0.4616,1150.7688,1581.8086
1,0.4616,1135.9976,1561.5045
1,0.4616,1134.6128,1559.6011
1,0.4616,1089.376,1497.42
1,0.4616,914.4296,1256.9446
0,0.2916,304.722,446.006
0,0.2916,159.50519,233.45961
0,0.2916,137.3436,201.02281
0,0.2916,126.5544,185.2312
0,0.2916,123.0552,180.1096
0,0.2916,121.888794,178.4024
0,0.2916,114.890396,168.15921
0,0.2916,157.46399,230.472
0,0.2916,198.288,290.224
0,0.2916,239.69519,350.82962
0,0.2916,290.4336,425.0928
0,0.2916,477.0576,698.2448
0,0.2916,661.34875,967.9824
0,0.2916,678.8448,993.59045
0,0.2916,677.97,992.31006
0,0.2916,693.1332,1014.5036
0,0.2916,730.1664,1068.7073
0,0.2916,732.2076,1071.6948
0,0.2916,725.5008,1061.8784
1,0.4616,1094.4536,1504.3995
1,0.4616,1082.9136,1488.5371
1,0.4616,1064.4496,1463.1571
1,0.4616,1033.0608,1420.0111
1,0.4616,859.9608,1182.0736
0,0.2916,309.09598,452.40802
0,0.2916,163.0044,238.5812
0,0.2916,125.38799,183.524
0,0.2916,122.1804,178.82921
0,0.2916,119.2644,174.5612
0,0.2916,113.724,166.45201
0,0.2916,104.684395,153.2212
0,0.2916,115.473595,169.0128
0,0.2916,152.2152,222.78961
0,0.2916,224.532,328.63602
0,0.2916,262.7316,384.5468
0,0.2916,492.5124,720.86523
0,0.2916,710.04596,1039.258
0,0.2916,718.5024,1051.6353
0,0.2916,718.5024,1051.6353
0,0.2916,738.03955,1080.2308
0,0.2916,723.75116,1059.3176
0,0.2916,716.75275,1049.0745
0,0.2916,720.5436,1054.6228
1,0.4616,1145.6912,1574.8291
1,0.4616,1129.5352,1552.6216
1,0.4616,1118.9185,1538.0281
1,0.4616,1070.4504,1471.4055
1,0.4616,887.6568,1220.1436
0,0.2916,309.9708,453.68842
0,0.2916,150.174,219.802
0,0.2916,129.4704,189.4992
0,0.2916,128.5956,188.21881
0,0.2916,121.01399,177.12201
0,0.2916,116.05679,169.86641
0,0.2916,109.35,160.05
0,0.2916,157.7556,230.8988
0,0.2916,206.45279,302.1744
0,0.2916,250.1928,366.1944
0,0.2916,294.8076,431.4948
0,0.2916,422.81998,618.86005
0,0.2916,566.87036,829.6992
0,0.2916,564.82916,826.7116
0,0.2916,574.45197,840.796
0,0.2916,624.024,913.35205
0,0.2916,666.30597,975.23804
0,0.2916,651.14276,953.04443
0,0.2916,638.3124,934.2652
1,0.4616,997.9792,1371.7891
1,0.4616,984.1312,1352.754
1,0.4616,965.66724,1327.374
1,0.4616,888.58,1221.4126
1,0.4616,513.7608,706.19855
0,0.2916,159.50519,233.45961
0,0.2916,146.9664,215.10721
0,0.2916,124.804794,182.67041
0,0.2916,119.55599,174.988
0,0.2916,115.182,168.586
0,0.2916,113.724,166.45201
0,0.2916,105.5592,154.5016
0,0.2916,151.0488,221.08241
0,0.2916,184.5828,270.1644
0,0.2916,219.28319,320.9536
0,0.2916,279.0612,408.4476
0,0.2916,437.4,640.2
0,0.2916,606.2364,887.3172
0,0.2916,626.94,917.62006
0,0.2916,638.89557,935.11884
0,0.2916,663.6816,971.39685
0,0.2916,640.3536,937.2528
0,0.2916,603.612,883.476
0,0.2916,610.02716,892.8656
1,0.4616,972.5912,1336.8916
1,0.4616,960.5896,1320.3945
1,0.4616,957.82,1316.5875
1,0.4616,877.9632,1206.8191
1,0.4616,516.5304,710.00555
0,0.2916,200.0376,292.78482
0,0.2916,177.5844,259.9212
0,0.2916,153.67319,224.9236
0,0.2916,151.0488,221.08241
0,0.2916,141.1344,206.57121
0,0.2916,137.3436,201.02281
0,0.2916,128.5956,188.21881
0,0.2916,180.79199,264.616
0,0.2916,217.8252,318.8196
0,0.2916,246.402,360.646
0,0.2916,298.88998,437.47
0,0.2916,504.468,738.364
0,0.2916,740.664,1084.072
0,0.2916,755.5356,1105.8389
0,0.2916,764.28357,1118.6428
0,0.2916,783.8208,1147.2384
0,0.2916,776.2392,1136.1416
0,0.2916,779.15515,1140.4097
0,0.2916,772.1568,1130.1664
1,0.4616,1209.392,1662.39
1,0.4616,1196.4672,1644.624
1,0.4616,1171.0792,1609.7266
1,0.4616,1054.2944,1449.1981
1,0.4616,637.9312,876.879
0,0.2916,186.91559,273.5788
0,0.2916,163.8792,239.8616
0,0.2916,143.4672,209.98561
0,0.2916,128.5956,188.21881
0,0.2916,125.97119,184.37761
0,0.2916,121.5972,177.9756
0,0.2916,115.182,168.586
0,0.2916,171.16919,250.5316
0,0.2916,211.40999,309.43002
0,0.2916,241.73639,353.8172
0,0.2916,297.43198,435.336
0,0.2916,475.89117,696.5376
0,0.2916,701.5896,1026.8809
0,0.2916,731.6244,1070.8412
0,0.2916,749.12036,1096.4492
0,0.2916,768.07434,1124.1913
0,0.2916,776.53076,1136.5685
0,0.2916,747.07916,1093.4617
0,0.2916,728.1252,1065.7196
1,0.4616,1150.3073,1581.1741
1,0.4616,1138.3057,1564.6771
1,0.4616,1054.2944,1449.1981
1,0.4616,776.4112,1067.229
1,0.4616,531.7632,730.94403
0,0.2916,159.2136,233.0328
0,0.2916,141.426,206.998
0,0.2916,130.92839,191.63321
0,0.2916,120.43079,176.2684
0,0.2916,118.97279,174.1344
0,0.2916,118.97279,174.1344
0,0.2916,111.3912,163.0376
0,0.2916,157.7556,230.8988
0,0.2916,186.624,273.152
0,0.2916,222.19919,325.22162
0,0.2916,308.80438,451.9812
0,0.2916,487.84677,714.03644
0,0.2916,640.93677,938.10645
0,0.2916,652.3092,954.75165
0,0.2916,655.5168,959.4464
0,0.2916,652.3092,954.75165
0,0.2916,650.5596,952.19086
0,0.2916,653.18396,956.03204
0,0.2916,647.64355,947.92285
1,0.4616,1022.44403,1405.4176
1,0.4616,1010.4424,1388.9205
1,0.4616,992.44,1364.175
1,0.4616,942.5872,1295.649
1,0.4616,551.1504,757.593
0,0.2916,174.08519,254.7996
0,0.2916,148.1328,216.8144
0,0.2916,132.09479,193.34041
0,0.2916,124.804794,182.67041
0,0.2916,119.2644,174.5612
0,0.2916,115.7652,169.4396
0,0.2916,108.76679,159.19641
0,0.2916,143.1756,209.5588
0,0.2916,197.9964,289.7972
0,0.2916,237.94559,348.2688
0,0.2916,342.9216,501.9168
0,0.2916,500.6772,732.8156
0,0.2916,680.01117,995.2976
0,0.2916,681.17755,997.0048
0,0.2916,696.0492,1018.7716
0,0.2916,710.9208,1040.5385
0,0.2916,702.1728,1027.7344
0,0.2916,697.5072,1020.90564
0,0.2916,694.5912,1016.63763
1,0.4616,1087.068,1494.2476
1,0.4616,1078.7592,1482.8265
1,0.4616,1079.2208,1483.461
1,0.4616,1020.5976,1402.8795
1,0.4616,642.5472,883.22406
0,0.2916,185.74919,271.8716
0,0.2916,155.1312,227.0576
0,0.2916,136.1772,199.31561
0,0.2916,128.304,187.792
0,0.2916,122.763596,179.6828
0,0.2916,117.8064,172.4272
0,0.2916,110.516396,161.7572
0,0.2916,122.1804,178.82921
0,0.2916,170.8776,250.10481
0,0.2916,245.52719,359.3656
0,0.2916,338.83917,495.94162
0,0.2916,507.9672,743.4856
0,0.2916,709.17114,1037.9777
0,0.2916,728.41675,1066.1465
0,0.2916,745.62115,1091.3276
0,0.2916,773.3232,1131.8737
0,0.2916,726.37555,1063.1588
0,0.2916,706.8384,1034.5632
0,0.2916,703.3392,1029.4417
1,0.4616,1134.1512,1558.9666
1,0.4616,1130.92,1554.525
1,0.4616,1115.2256,1532.952
1,0.4616,1004.9032,1381.3065
1,0.4616,528.9936,727.137
0,0.2916,191.2896,279.9808
0,0.2916,158.922,232.606
0,0.2916,143.1756,209.5588
0,0.2916,133.5528,195.47441
0,0.2916,128.304,187.792
0,0.2916,127.137596,186.08481
0,0.2916,122.763596,179.6828
0,0.2916,170.00279,248.8244
0,0.2916,221.32439,323.94122
0,0.2916,257.4828,376.8644
0,0.2916,332.1324,486.1252
0,0.2916,513.216,751.168
0,0.2916,701.88116,1027.3076
0,0.2916,705.672,1032.8561
0,0.2916,708.00476,1036.2704
0,0.2916,719.9604,1053.7693
0,0.2916,740.95557,1084.4988
0,0.2916,729.29156,1067.4269
0,0.2916,720.5436,1054.6228
1,0.4616,1130.92,1554.525
1,0.4616,1109.6864,1525.338
1,0.4616,1099.9928,1512.0135
1,0.4616,996.1328,1369.2511
1,0.4616,552.5352,759.4965
0,0.2916,178.16759,260.7748
0,0.2916,144.342,211.266
0,0.2916,134.4276,196.7548
0,0.2916,128.01239,187.3652
0,0.2916,120.43079,176.2684
0,0.2916,116.05679,169.86641
0,0.2916,109.35,160.05
0,0.2916,156.8808,229.61841
0,0.2916,211.9932,310.2836
0,0.2916,261.85678,383.26642
0,0.2916,316.0944,462.6512
0,0.2916,476.18277,696.9644
0,0.2916,681.7608,997.85846
0,0.2916,744.16315,1089.1936
0,0.2916,752.32794,1101.144
0,0.2916,746.7876,1093.0348
0,0.2916,749.9952,1097.7296
0,0.2916,759.618,1111.8141
0,0.2916,742.4136,1086.6328
1,0.4616,1176.1569,1616.706
1,0.4616,1164.6168,1600.8436
1,0.4616,1141.9984,1569.753
1,0.4616,1039.9849,1429.5286
1,0.4616,607.004,834.36755
0,0.2916,189.83159,277.8468
0,0.2916,155.1312,227.0576
0,0.2916,143.4672,209.98561
0,0.2916,137.6352,201.4496
0,0.2916,128.88719,188.6456
0,0.2916,122.763596,179.6828
0,0.2916,117.2232,171.57361
0,0.2916,158.6304,232.1792
0,0.2916,208.7856,305.5888
0,0.2916,262.14838,383.6932
0,0.2916,321.6348,470.7604
0,0.2916,524.88,768.24005
0,0.2916,760.4928,1113.0945
0,0.2916,752.9112,1101.9977
0,0.2916,749.70355,1097.3029
0,0.2916,750.28674,1098.1564
0,0.2916,745.9128,1091.7544
0,0.2916,739.206,1081.938
0,0.2916,708.2964,1036.6973
1,0.4616,1103.224,1516.4551
1,0.4616,1081.9904,1487.2681
1,0.4616,1072.2968,1473.9436
1,0.4616,973.0528,1337.526
1,0.4616,574.2304,789.31805
0,0.2916,193.3308,282.9684
0,0.2916,159.50519,233.45961
0,0.2916,140.2596,205.2908
0,0.2916,137.052,200.59601
0,0.2916,130.92839,191.63321
0,0.2916,126.262794,184.80441
0,0.2916,130.05359,190.3528
0,0.2916,165.6288,242.42241
0,0.2916,225.98999,330.77002
0,0.2916,296.5572,434.0556
0,0.2916,381.99597,559.10803
0,0.2916,568.0368,831.40643
0,0.2916,765.44995,1120.35
0,0.2916,786.73676,1151.5065
0,0.2916,789.0696,1154.9208
0,0.2916,722.0016,1056.7568
0,0.2916,779.73834,1141.2632
0,0.2916,761.36755,1114.3749
0,0.2916,741.2472,1084.9257
1,0.4616,1147.076,1576.7325
1,0.4616,1136.4592,1562.139
1,0.4616,1113.3793,1530.4141
1,0.4616,1006.288,1383.2101
1,0.4616,559.4592,769.01404
0,0.2916,186.04079,272.2984
0,0.2916,153.09,224.07
0,0.2916,140.84279,206.14441
0,0.2916,134.136,196.328
0,0.2916,128.5956,188.21881
0,0.2916,126.5544,185.2312
0,0.2916,122.1804,178.82921
0,0.2916,165.9204,242.84921
0,0.2916,222.7824,326.0752
0,0.2916,268.5636,393.08282
0,0.2916,378.4968,553.9864
0,0.2916,559.87195,819.45605
0,0.2916,757.86835,1109.2532
0,0.2916,772.44836,1130.5933
0,0.2916,770.99036,1128.4592
0,0.2916,789.6528,1155.7744
0,0.2916,790.5276,1157.0548
0,0.2916,782.65436,1145.5312
0,0.2916,768.07434,1124.1913
1,0.4616,1206.6224,1658.5831
1,0.4616,1187.2352,1631.9341
1,0.4616,1164.6168,1600.8436
1,0.4616,1088.4528,1496.1511
1,0.4616,654.0872,899.08655
0,0.2916,188.66519,276.13962
0,0.2916,146.0916,213.82681
0,0.2916,130.05359,190.3528
0,0.2916,125.0964,183.0972
0,0.2916,121.5972,177.9756
0,0.2916,119.55599,174.988
0,0.2916,112.8492,165.1716
0,0.2916,177.5844,259.9212
0,0.2916,216.36719,316.6856
0,0.2916,306.18,448.14
0,0.2916,367.1244,537.3412
0,0.2916,574.1604,840.3692
0,0.2916,768.07434,1124.1913
0,0.2916,775.65594,1135.2881
0,0.2916,805.10754,1178.3948
0,0.2916,803.94116,1176.6876
0,0.2916,800.1504,1171.1393
0,0.2916,805.6908,1179.2484
0,0.2916,789.0696,1154.9208
1,0.4616,1154.9232,1587.519
1,0.4616,1101.8392,1514.5515
1,0.4616,1082.452,1487.9026
1,0.4616,1036.292,1424.4525
1,0.4616,660.5496,907.96954
