datetime,mall_demand_kwh,mall_co2_indirect_kg,is_hora_punta,tarifa_soles_kwh,mall_cost_soles
2024-01-19 08:00:00,875,395.5875,0,0.3,262.5
2024-01-19 09:00:00,1071,484.1991,0,0.3,321.3
2024-01-19 10:00:00,1628,736.0188,0,0.3,488.4
2024-01-19 11:00:00,1962,887.0202,0,0.3,588.6
2024-01-19 12:00:00,2010,908.721,0,0.3,603.0
2024-01-19 13:00:00,2007,907.3647,0,0.3,602.1
2024-01-19 14:00:00,2058,930.4218,0,0.3,617.4
2024-01-19 15:00:00,2099,948.9579,0,0.3,629.6999999999999
2024-01-19 16:00:00,2175,983.3175,0,0.3,652.5
2024-01-19 17:00:00,2164,978.3444,0,0.3,649.1999999999999
2024-01-19 18:00:00,2160,976.5360000000001,1,0.5,1080.0
2024-01-19 19:00:00,2109,953.4789,1,0.5,1054.5
2024-01-19 20:00:00,2103,950.7663,1,0.5,1051.5
2024-01-19 21:00:00,1947,880.2387,1,0.5,973.5
2024-01-19 22:00:00,1179,533.0259,1,0.5,589.5
2024-01-19 23:00:00,697,315.1137,0,0.3,209.1
2024-01-20 00:00:00,613,277.1373,0,0.3,183.9
2024-01-20 01:00:00,573,259.0533,0,0.3,171.9
2024-01-20 02:00:00,540,244.13400000000001,0,0.3,162.0
2024-01-20 03:00:00,532,240.5172,0,0.3,159.6
2024-01-20 04:00:00,573,259.0533,0,0.3,171.9
2024-01-20 05:00:00,509,230.1189,0,0.3,152.7
2024-01-20 06:00:00,570,257.697,0,0.3,171.0
2024-01-20 07:00:00,642,290.2482,0,0.3,192.6
2024-01-20 08:00:00,854,386.0934,0,0.3,256.2
2024-01-20 09:00:00,1016,459.3336,0,0.3,304.8
2024-01-20 10:00:00,1508,681.7668,0,0.3,452.4
2024-01-20 11:00:00,1886,852.6606,0,0.3,565.8
2024-01-20 12:00:00,2009,908.2689,0,0.3,602.6999999999999
2024-01-20 13:00:00,2065,933.5865,0,0.3,619.5
2024-01-20 14:00:00,2089,944.4369,0,0.3,626.6999999999999
2024-01-20 15:00:00,2096,947.6016,0,0.3,628.8
2024-01-20 16:00:00,2133,964.3293,0,0.3,639.9
2024-01-20 17:00:00,2120,958.452,0,0.3,636.0
2024-01-20 18:00:00,2043,923.6403,1,0.5,1021.5
2024-01-20 19:00:00,2010,908.721,1,0.5,1005.0
2024-01-20 20:00:00,1995,901.9395,1,0.5,997.5
2024-01-20 21:00:00,1921,868.4841,1,0.5,960.5
2024-01-20 22:00:00,1181,533.9301,1,0.5,590.5
2024-01-20 23:00:00,735,332.2935,0,0.3,220.5
2024-01-21 00:00:00,598,270.3558,0,0.3,179.4
2024-01-21 01:00:00,549,248.2029,0,0.3,164.7
2024-01-21 02:00:00,553,250.0113,0,0.3,165.9
2024-01-21 03:00:00,540,244.13400000000001,0,0.3,162.0
2024-01-21 04:00:00,535,241.8735,0,0.3,160.5
2024-01-21 05:00:00,527,238.2567,0,0.3,158.1
2024-01-21 06:00:00,556,251.3676,0,0.3,166.79999999999998
2024-01-21 07:00:00,591,267.1911,0,0.3,177.29999999999998
2024-01-21 08:00:00,701,316.9221,0,0.3,210.29999999999998
2024-01-21 09:00:00,1006,454.8126,0,0.3,301.8
2024-01-21 10:00:00,1694,765.8574,0,0.3,508.2
2024-01-21 11:00:00,2051,927.2571,0,0.3,615.3
2024-01-21 12:00:00,2071,936.2991,0,0.3,621.3
2024-01-21 13:00:00,2147,970.6587,0,0.3,644.1
2024-01-21 14:00:00,2178,984.6738,0,0.3,653.4
2024-01-21 15:00:00,2122,959.3562000000001,0,0.3,636.6
2024-01-21 16:00:00,2195,992.3595,0,0.3,658.5
2024-01-21 17:00:00,2185,987.8385,0,0.3,655.5
2024-01-21 18:00:00,2194,991.9074,1,0.5,1097.0
2024-01-21 19:00:00,2079,939.9159,1,0.5,1039.5
2024-01-21 20:00:00,1988,898.7748,1,0.5,994.0
2024-01-21 21:00:00,1812,819.2052,1,0.5,906.0
2024-01-21 22:00:00,1051,475.1571,1,0.5,525.5
2024-01-21 23:00:00,673,304.2633,0,0.3,201.9
2024-01-22 00:00:00,577,260.8617,0,0.3,173.1
2024-01-22 01:00:00,559,252.72390000000001,0,0.3,167.7
2024-01-22 02:00:00,556,251.3676,0,0.3,166.79999999999998
2024-01-22 03:00:00,545,246.3945,0,0.3,163.5
2024-01-22 04:00:00,536,242.3256,0,0.3,160.79999999999998
2024-01-22 05:00:00,522,235.9962,0,0.3,156.6
2024-01-22 06:00:00,588,265.8348,0,0.3,176.4
2024-01-22 07:00:00,654,295.6734,0,0.3,196.2
2024-01-22 08:00:00,914,413.2194,0,0.3,274.2
2024-01-22 09:00:00,1127,509.5167,0,0.3,338.09999999999997
2024-01-22 10:00:00,1769,799.7649,0,0.3,530.6999999999999
2024-01-22 11:00:00,2195,992.3595,0,0.3,658.5
2024-01-22 12:00:00,2288,1034.4048,0,0.3,686.4
2024-01-22 13:00:00,2249,1016.7729,0,0.3,674.6999999999999
2024-01-22 14:00:00,2253,1018.5813,0,0.3,675.9
2024-01-22 15:00:00,2257,1020.3897,0,0.3,677.1
2024-01-22 16:00:00,2287,1033.9527,0,0.3,686.1
2024-01-22 17:00:00,2249,1016.7729,0,0.3,674.6999999999999
2024-01-22 18:00:00,2212,1000.0452,1,0.5,1106.0
2024-01-22 19:00:00,2182,986.4822,1,0.5,1091.0
2024-01-22 20:00:00,2074,937.6554,1,0.5,1037.0
2024-01-22 21:00:00,1826,825.5346,1,0.5,913.0
2024-01-22 22:00:00,1072,484.6512,1,0.5,536.0
2024-01-22 23:00:00,697,315.1137,0,0.3,209.1
2024-01-23 00:00:00,619,279.8499,0,0.3,185.7
2024-01-23 01:00:00,598,270.3558,0,0.3,179.4
2024-01-23 02:00:00,570,257.697,0,0.3,171.0
2024-01-23 03:00:00,559,252.72390000000001,0,0.3,167.7
2024-01-23 04:00:00,553,250.0113,0,0.3,165.9
2024-01-23 05:00:00,530,239.613,0,0.3,159.0
2024-01-23 06:00:00,591,267.1911,0,0.3,177.29999999999998
2024-01-23 07:00:00,756,341.7876,0,0.3,226.79999999999998
2024-01-23 08:00:00,948,428.5908,0,0.3,284.4
2024-01-23 09:00:00,1064,481.0344,0,0.3,319.2
2024-01-23 10:00:00,1597,722.0037,0,0.3,479.09999999999997
2024-01-23 11:00:00,2051,927.2571,0,0.3,615.3
2024-01-23 12:00:00,2216,1001.8536,0,0.3,664.8
2024-01-23 13:00:00,2185,987.8385,0,0.3,655.5
2024-01-23 14:00:00,2202,995.5242,0,0.3,660.6
2024-01-23 15:00:00,2023,914.5983,0,0.3,606.9
2024-01-23 16:00:00,2175,983.3175,0,0.3,652.5
2024-01-23 17:00:00,2261,1022.1981,0,0.3,678.3
2024-01-23 18:00:00,2260,1021.746,1,0.5,1130.0
2024-01-23 19:00:00,2225,1005.9225,1,0.5,1112.5
2024-01-23 20:00:00,2215,1001.4015,1,0.5,1107.5
2024-01-23 21:00:00,1958,885.2118,1,0.5,979.0
2024-01-23 22:00:00,1143,516.7503,1,0.5,571.5
2024-01-23 23:00:00,742,335.4582,0,0.3,222.6
2024-01-24 00:00:00,629,284.3709,0,0.3,188.7
2024-01-24 01:00:00,587,265.3827,0,0.3,176.1
2024-01-24 02:00:00,595,268.9995,0,0.3,178.5
2024-01-24 03:00:00,574,259.5054,0,0.3,172.2
2024-01-24 04:00:00,577,260.8617,0,0.3,173.1
2024-01-24 05:00:00,573,259.0533,0,0.3,171.9
2024-01-24 06:00:00,625,282.5625,0,0.3,187.5
2024-01-24 07:00:00,814,368.0094,0,0.3,244.2
2024-01-24 08:00:00,1014,458.4294,0,0.3,304.2
2024-01-24 09:00:00,1140,515.394,0,0.3,342.0
2024-01-24 10:00:00,1752,792.0792,0,0.3,525.6
2024-01-24 11:00:00,2190,990.099,0,0.3,657.0
2024-01-24 12:00:00,2281,1031.2401,0,0.3,684.3
2024-01-24 13:00:00,2259,1021.2939,0,0.3,677.6999999999999
2024-01-24 14:00:00,2288,1034.4048,0,0.3,686.4
2024-01-24 15:00:00,2299,1039.3779,0,0.3,689.6999999999999
2024-01-24 16:00:00,2343,1059.2703,0,0.3,702.9
2024-01-24 17:00:00,2357,1065.5997,0,0.3,707.1
2024-01-24 18:00:00,2323,1050.2283,1,0.5,1161.5
2024-01-24 19:00:00,2226,1006.3746,1,0.5,1113.0
2024-01-24 20:00:00,2157,975.1797,1,0.5,1078.5
2024-01-24 21:00:00,1937,875.7177,1,0.5,968.5
2024-01-24 22:00:00,1165,526.6965,1,0.5,582.5
2024-01-24 23:00:00,762,344.5002,0,0.3,228.6
2024-01-25 00:00:00,651,294.3171,0,0.3,195.29999999999998
2024-01-25 01:00:00,622,281.2062,0,0.3,186.6
2024-01-25 02:00:00,602,272.1642,0,0.3,180.6
2024-01-25 03:00:00,591,267.1911,0,0.3,177.29999999999998
2024-01-25 04:00:00,578,261.3138,0,0.3,173.4
2024-01-25 05:00:00,553,250.0113,0,0.3,165.9
2024-01-25 06:00:00,599,270.8079,0,0.3,179.7
2024-01-25 07:00:00,753,340.4313,0,0.3,225.9
2024-01-25 08:00:00,982,443.9622,0,0.3,294.59999999999997
2024-01-25 09:00:00,1134,512.6814,0,0.3,340.2
2024-01-25 10:00:00,1787,807.9027,0,0.3,536.1
2024-01-25 11:00:00,2339,1057.4619,0,0.3,701.6999999999999
2024-01-25 12:00:00,2346,1060.6266,0,0.3,703.8
2024-01-25 13:00:00,2364,1068.7644,0,0.3,709.1999999999999
2024-01-25 14:00:00,2319,1048.4199,0,0.3,695.6999999999999
2024-01-25 15:00:00,2154,973.8234,0,0.3,646.1999999999999
2024-01-25 16:00:00,2096,947.6016,0,0.3,628.8
2024-01-25 17:00:00,2061,931.7781,0,0.3,618.3
2024-01-25 18:00:00,2050,926.805,1,0.5,1025.0
2024-01-25 19:00:00,2040,922.284,1,0.5,1020.0
2024-01-25 20:00:00,2004,906.0084,1,0.5,1002.0
2024-01-25 21:00:00,1813,819.6573,1,0.5,906.5
2024-01-25 22:00:00,1082,489.1722,1,0.5,541.0
2024-01-25 23:00:00,718,324.6078,0,0.3,215.4
2024-01-26 00:00:00,635,287.0835,0,0.3,190.5
2024-01-26 01:00:00,570,257.697,0,0.3,171.0
2024-01-26 02:00:00,553,250.0113,0,0.3,165.9
2024-01-26 03:00:00,622,281.2062,0,0.3,186.6
2024-01-26 04:00:00,608,274.8768,0,0.3,182.4
2024-01-26 05:00:00,577,260.8617,0,0.3,173.1
2024-01-26 06:00:00,612,276.6852,0,0.3,183.6
2024-01-26 07:00:00,749,338.6229,0,0.3,224.7
2024-01-26 08:00:00,976,441.2496,0,0.3,292.8
2024-01-26 09:00:00,1141,515.8461,0,0.3,342.3
2024-01-26 10:00:00,1766,798.4086,0,0.3,529.8
2024-01-26 11:00:00,2181,986.0301,0,0.3,654.3
2024-01-26 12:00:00,2218,1002.7578,0,0.3,665.4
2024-01-26 13:00:00,2219,1003.2099,0,0.3,665.6999999999999
2024-01-26 14:00:00,2295,1037.5695,0,0.3,688.5
2024-01-26 15:00:00,2363,1068.3123,0,0.3,708.9
2024-01-26 16:00:00,2370,1071.477,0,0.3,711.0
2024-01-26 17:00:00,2329,1052.9409,0,0.3,698.6999999999999
2024-01-26 18:00:00,2235,1010.4435,1,0.5,1117.5
2024-01-26 19:00:00,2164,978.3444,1,0.5,1082.0
2024-01-26 20:00:00,2126,961.1646,1,0.5,1063.0
2024-01-26 21:00:00,2003,905.5563,1,0.5,1001.5
2024-01-26 22:00:00,1188,537.0948,1,0.5,594.0
2024-01-26 23:00:00,734,331.8414,0,0.3,220.2
2024-01-27 00:00:00,652,294.7692,0,0.3,195.6
2024-01-27 01:00:00,619,279.8499,0,0.3,185.7
2024-01-27 02:00:00,615,278.0415,0,0.3,184.5
2024-01-27 03:00:00,580,262.218,0,0.3,174.0
2024-01-27 04:00:00,573,259.0533,0,0.3,171.9
2024-01-27 05:00:00,608,274.8768,0,0.3,182.4
2024-01-27 06:00:00,635,287.0835,0,0.3,190.5
2024-01-27 07:00:00,739,334.1019,0,0.3,221.7
2024-01-27 08:00:00,993,448.9353,0,0.3,297.9
2024-01-27 09:00:00,1099,496.85790000000003,0,0.3,329.7
2024-01-27 10:00:00,1858,840.0018,0,0.3,557.4
2024-01-27 11:00:00,2394,1082.3274,0,0.3,718.1999999999999
2024-01-27 12:00:00,2364,1068.7644,0,0.3,709.1999999999999
2024-01-27 13:00:00,2349,1061.9829,0,0.3,704.6999999999999
2024-01-27 14:00:00,2346,1060.6266,0,0.3,703.8
2024-01-27 15:00:00,2374,1073.2854,0,0.3,712.1999999999999
2024-01-27 16:00:00,2363,1068.3123,0,0.3,708.9
2024-01-27 17:00:00,2242,1013.6082,0,0.3,672.6
2024-01-27 18:00:00,2184,987.3864,1,0.5,1092.0
2024-01-27 19:00:00,2154,973.8234,1,0.5,1077.0
2024-01-27 20:00:00,2129,962.5209,1,0.5,1064.5
2024-01-27 21:00:00,2017,911.8857,1,0.5,1008.5
2024-01-27 22:00:00,1185,535.7385,1,0.5,592.5
2024-01-27 23:00:00,705,318.7305,0,0.3,211.5
2024-01-28 00:00:00,639,288.8919,0,0.3,191.7
2024-01-28 01:00:00,605,273.5205,0,0.3,181.5
2024-01-28 02:00:00,619,279.8499,0,0.3,185.7
2024-01-28 03:00:00,598,270.3558,0,0.3,179.4
2024-01-28 04:00:00,591,267.1911,0,0.3,177.29999999999998
2024-01-28 05:00:00,578,261.3138,0,0.3,173.4
2024-01-28 06:00:00,608,274.8768,0,0.3,182.4
2024-01-28 07:00:00,656,296.5776,0,0.3,196.79999999999998
2024-01-28 08:00:00,759,343.1439,0,0.3,227.7
2024-01-28 09:00:00,1110,501.831,0,0.3,333.0
2024-01-28 10:00:00,1873,846.7833,0,0.3,561.9
2024-01-28 11:00:00,2260,1021.746,0,0.3,678.0
2024-01-28 12:00:00,2246,1015.4166,0,0.3,673.8
2024-01-28 13:00:00,2264,1023.5544,0,0.3,679.1999999999999
2024-01-28 14:00:00,2353,1063.7913,0,0.3,705.9
2024-01-28 15:00:00,2353,1063.7913,0,0.3,705.9
2024-01-28 16:00:00,2377,1074.6417,0,0.3,713.1
2024-01-28 17:00:00,2354,1064.2434,0,0.3,706.1999999999999
2024-01-28 18:00:00,2347,1061.0787,1,0.5,1173.5
2024-01-28 19:00:00,2353,1063.7913,1,0.5,1176.5
2024-01-28 20:00:00,2313,1045.7073,1,0.5,1156.5
2024-01-28 21:00:00,2093,946.2453,1,0.5,1046.5
2024-01-28 22:00:00,1175,531.2175,1,0.5,587.5
2024-01-28 23:00:00,683,308.7843,0,0.3,204.9
2024-01-29 00:00:00,646,292.0566,0,0.3,193.79999999999998
2024-01-29 01:00:00,628,283.9188,0,0.3,188.4
2024-01-29 02:00:00,590,266.739,0,0.3,177.0
2024-01-29 03:00:00,623,281.6583,0,0.3,186.9
2024-01-29 04:00:00,604,273.0684,0,0.3,181.2
2024-01-29 05:00:00,595,268.9995,0,0.3,178.5
2024-01-29 06:00:00,687,310.5927,0,0.3,206.1
2024-01-29 07:00:00,728,329.1288,0,0.3,218.4
2024-01-29 08:00:00,975,440.7975,0,0.3,292.5
2024-01-29 09:00:00,1224,553.3704,0,0.3,367.2
2024-01-29 10:00:00,1855,838.6455,0,0.3,556.5
2024-01-29 11:00:00,2336,1056.1056,0,0.3,700.8
2024-01-29 12:00:00,2412,1090.4652,0,0.3,723.6
2024-01-29 13:00:00,2459,1111.7139,0,0.3,737.6999999999999
2024-01-29 14:00:00,2487,1124.3727,0,0.3,746.1
2024-01-29 15:00:00,2481,1121.6601,0,0.3,744.3
2024-01-29 16:00:00,2466,1114.8786,0,0.3,739.8
2024-01-29 17:00:00,2453,1109.0013,0,0.3,735.9
2024-01-29 18:00:00,2446,1105.8366,1,0.5,1223.0
2024-01-29 19:00:00,2423,1095.4383,1,0.5,1211.5
2024-01-29 20:00:00,2353,1063.7913,1,0.5,1176.5
2024-01-29 21:00:00,2125,960.7125,1,0.5,1062.5
2024-01-29 22:00:00,1218,550.6578,1,0.5,609.0
2024-01-29 23:00:00,739,334.1019,0,0.3,221.7
2024-01-30 00:00:00,649,293.4129,0,0.3,194.7
2024-01-30 01:00:00,608,274.8768,0,0.3,182.4
2024-01-30 02:00:00,547,247.2987,0,0.3,164.1
2024-01-30 03:00:00,604,273.0684,0,0.3,181.2
2024-01-30 04:00:00,601,271.7121,0,0.3,180.29999999999998
2024-01-30 05:00:00,536,242.3256,0,0.3,160.79999999999998
2024-01-30 06:00:00,621,280.7541,0,0.3,186.29999999999998
2024-01-30 07:00:00,691,312.4011,0,0.3,207.29999999999998
2024-01-30 08:00:00,931,420.9051,0,0.3,279.3
2024-01-30 09:00:00,1278,577.7838,0,0.3,383.4
2024-01-30 10:00:00,1989,899.2269,0,0.3,596.6999999999999
2024-01-30 11:00:00,2452,1108.5492,0,0.3,735.6
2024-01-30 12:00:00,2442,1104.0282,0,0.3,732.6
2024-01-30 13:00:00,2466,1114.8786,0,0.3,739.8
2024-01-30 14:00:00,2531,1144.2651,0,0.3,759.3
2024-01-30 15:00:00,2548,1151.9508,0,0.3,764.4
2024-01-30 16:00:00,2590,1170.939,0,0.3,777.0
2024-01-30 17:00:00,2428,1097.6988,0,0.3,728.4
2024-01-30 18:00:00,2367,1070.1207,1,0.5,1183.5
2024-01-30 19:00:00,2309,1043.8989,1,0.5,1154.5
2024-01-30 20:00:00,2260,1021.746,1,0.5,1130.0
2024-01-30 21:00:00,2038,921.3798,1,0.5,1019.0
2024-01-30 22:00:00,1154,521.7234,1,0.5,577.0
2024-01-30 23:00:00,753,340.4313,0,0.3,225.9
2024-01-31 00:00:00,673,304.2633,0,0.3,201.9
2024-01-31 01:00:00,619,279.8499,0,0.3,185.7
2024-01-31 02:00:00,615,278.0415,0,0.3,184.5
2024-01-31 03:00:00,608,274.8768,0,0.3,182.4
2024-01-31 04:00:00,592,267.6432,0,0.3,177.6
2024-01-31 05:00:00,580,262.218,0,0.3,174.0
2024-01-31 06:00:00,670,302.907,0,0.3,201.0
2024-01-31 07:00:00,752,339.9792,0,0.3,225.6
2024-01-31 08:00:00,976,441.2496,0,0.3,292.8
2024-01-31 09:00:00,1219,551.1099,0,0.3,365.7
2024-01-31 10:00:00,1731,782.5851,0,0.3,519.3
2024-01-31 11:00:00,2099,948.9579,0,0.3,629.6999999999999
2024-01-31 12:00:00,2113,955.2873,0,0.3,633.9
2024-01-31 13:00:00,2149,971.5629,0,0.3,644.6999999999999
2024-01-31 14:00:00,2202,995.5242,0,0.3,660.6
2024-01-31 15:00:00,2222,1004.5662,0,0.3,666.6
2024-01-31 16:00:00,2225,1005.9225,0,0.3,667.5
2024-01-31 17:00:00,2199,994.1679,0,0.3,659.6999999999999
2024-01-31 18:00:00,2192,991.0032,1,0.5,1096.0
2024-01-31 19:00:00,2171,981.5091,1,0.5,1085.5
2024-01-31 20:00:00,2129,962.5209,1,0.5,1064.5
2024-01-31 21:00:00,1921,868.4841,1,0.5,960.5
2024-01-31 22:00:00,1120,506.352,1,0.5,560.0
2024-01-31 23:00:00,708,320.0868,0,0.3,212.4
2024-02-01 00:00:00,619,279.8499,0,0.3,185.7
2024-02-01 01:00:00,598,270.3558,0,0.3,179.4
2024-02-01 02:00:00,594,268.5474,0,0.3,178.2
2024-02-01 03:00:00,588,265.8348,0,0.3,176.4
2024-02-01 04:00:00,577,260.8617,0,0.3,173.1
2024-02-01 05:00:00,543,245.4903,0,0.3,162.9
2024-02-01 06:00:00,621,280.7541,0,0.3,186.29999999999998
2024-02-01 07:00:00,698,315.5658,0,0.3,209.4
2024-02-01 08:00:00,959,433.5639,0,0.3,287.7
2024-02-01 09:00:00,1277,577.3317,0,0.3,383.09999999999997
2024-02-01 10:00:00,1876,848.1396,0,0.3,562.8
2024-02-01 11:00:00,2212,1000.0452,0,0.3,663.6
2024-02-01 12:00:00,2246,1015.4166,0,0.3,673.8
2024-02-01 13:00:00,2278,1029.8838,0,0.3,683.4
2024-02-01 14:00:00,2294,1037.1174,0,0.3,688.1999999999999
2024-02-01 15:00:00,2339,1057.4619,0,0.3,701.6999999999999
2024-02-01 16:00:00,2341,1058.3661,0,0.3,702.3
2024-02-01 17:00:00,2294,1037.1174,0,0.3,688.1999999999999
2024-02-01 18:00:00,2320,1048.872,1,0.5,1160.0
2024-02-01 19:00:00,2295,1037.5695,1,0.5,1147.5
2024-02-01 20:00:00,2273,1027.6233,1,0.5,1136.5
2024-02-01 21:00:00,2024,915.0504,1,0.5,1012.0
2024-02-01 22:00:00,1157,523.0797,1,0.5,578.5
2024-02-01 23:00:00,731,330.4851,0,0.3,219.29999999999998
2024-02-02 00:00:00,626,283.0146,0,0.3,187.79999999999998
2024-02-02 01:00:00,612,276.6852,0,0.3,183.6
2024-02-02 02:00:00,605,273.5205,0,0.3,181.5
2024-02-02 03:00:00,612,276.6852,0,0.3,183.6
2024-02-02 04:00:00,594,268.5474,0,0.3,178.2
2024-02-02 05:00:00,584,264.0264,0,0.3,175.2
2024-02-02 06:00:00,670,302.907,0,0.3,201.0
2024-02-02 07:00:00,715,323.2515,0,0.3,214.5
2024-02-02 08:00:00,952,430.3992,0,0.3,285.59999999999997
2024-02-02 09:00:00,1224,553.3704,0,0.3,367.2
2024-02-02 10:00:00,1958,885.2118,0,0.3,587.4
2024-02-02 11:00:00,2418,1093.1778,0,0.3,725.4
2024-02-02 12:00:00,2459,1111.7139,0,0.3,737.6999999999999
2024-02-02 13:00:00,2388,1079.6148,0,0.3,716.4
2024-02-02 14:00:00,2177,984.2217,0,0.3,653.1
2024-02-02 15:00:00,2192,991.0032,0,0.3,657.6
2024-02-02 16:00:00,2209,998.6889,0,0.3,662.6999999999999
2024-02-02 17:00:00,2157,975.1797,0,0.3,647.1
2024-02-02 18:00:00,2127,961.6167,1,0.5,1063.5
2024-02-02 19:00:00,2109,953.4789,1,0.5,1054.5
2024-02-02 20:00:00,2092,945.7932,1,0.5,1046.0
2024-02-02 21:00:00,2020,913.242,1,0.5,1010.0
2024-02-02 22:00:00,1261,570.0981,1,0.5,630.5
2024-02-02 23:00:00,680,307.428,0,0.3,204.0
2024-02-03 00:00:00,577,260.8617,0,0.3,173.1
2024-02-03 01:00:00,543,245.4903,0,0.3,162.9
2024-02-03 02:00:00,615,278.0415,0,0.3,184.5
2024-02-03 03:00:00,597,269.9037,0,0.3,179.1
2024-02-03 04:00:00,594,268.5474,0,0.3,178.2
2024-02-03 05:00:00,559,252.72390000000001,0,0.3,167.7
2024-02-03 06:00:00,591,267.1911,0,0.3,177.29999999999998
2024-02-03 07:00:00,636,287.5356,0,0.3,190.79999999999998
2024-02-03 08:00:00,895,404.6295,0,0.3,268.5
2024-02-03 09:00:00,1189,537.5469,0,0.3,356.7
2024-02-03 10:00:00,1718,776.7078,0,0.3,515.4
2024-02-03 11:00:00,2116,956.6436,0,0.3,634.8
2024-02-03 12:00:00,2143,968.8503,0,0.3,642.9
2024-02-03 13:00:00,2116,956.6436,0,0.3,634.8
2024-02-03 14:00:00,2099,948.9579,0,0.3,629.6999999999999
2024-02-03 15:00:00,2129,962.5209,0,0.3,638.6999999999999
2024-02-03 16:00:00,2139,967.0419,0,0.3,641.6999999999999
2024-02-03 17:00:00,2136,965.6856,0,0.3,640.8
2024-02-03 18:00:00,2089,944.4369,1,0.5,1044.5
2024-02-03 19:00:00,2058,930.4218,1,0.5,1029.0
2024-02-03 20:00:00,2030,917.763,1,0.5,1015.0
2024-02-03 21:00:00,1931,873.0051,1,0.5,965.5
2024-02-03 22:00:00,1182,534.3822,1,0.5,591.0
2024-02-03 23:00:00,725,327.7725,0,0.3,217.5
2024-02-04 00:00:00,624,282.1104,0,0.3,187.2
2024-02-04 01:00:00,625,282.5625,0,0.3,187.5
2024-02-04 02:00:00,614,277.5894,0,0.3,184.2
2024-02-04 03:00:00,608,274.8768,0,0.3,182.4
2024-02-04 04:00:00,594,268.5474,0,0.3,178.2
2024-02-04 05:00:00,577,260.8617,0,0.3,173.1
2024-02-04 06:00:00,598,270.3558,0,0.3,179.4
2024-02-04 07:00:00,663,299.7423,0,0.3,198.9
2024-02-04 08:00:00,794,358.9674,0,0.3,238.2
2024-02-04 09:00:00,1189,537.5469,0,0.3,356.7
2024-02-04 10:00:00,1784,806.5464,0,0.3,535.1999999999999
2024-02-04 11:00:00,2154,973.8234,0,0.3,646.1999999999999
2024-02-04 12:00:00,2264,1023.5544,0,0.3,679.1999999999999
2024-02-04 13:00:00,2195,992.3595,0,0.3,658.5
2024-02-04 14:00:00,2181,986.0301,0,0.3,654.3
2024-02-04 15:00:00,2226,1006.3746,0,0.3,667.8
2024-02-04 16:00:00,2288,1034.4048,0,0.3,686.4
2024-02-04 17:00:00,2263,1023.1023,0,0.3,678.9
2024-02-04 18:00:00,2271,1026.7191,1,0.5,1135.5
2024-02-04 19:00:00,2263,1023.1023,1,0.5,1131.5
2024-02-04 20:00:00,2181,986.0301,1,0.5,1090.5
2024-02-04 21:00:00,1986,897.8706,1,0.5,993.0
2024-02-04 22:00:00,1158,523.5318,1,0.5,579.0
2024-02-04 23:00:00,725,327.7725,0,0.3,217.5
2024-02-05 00:00:00,662,299.2902,0,0.3,198.6
2024-02-05 01:00:00,623,281.6583,0,0.3,186.9
2024-02-05 02:00:00,625,282.5625,0,0.3,187.5
2024-02-05 03:00:00,587,265.3827,0,0.3,176.1
2024-02-05 04:00:00,615,278.0415,0,0.3,184.5
2024-02-05 05:00:00,571,258.1491,0,0.3,171.29999999999998
2024-02-05 06:00:00,615,278.0415,0,0.3,184.5
2024-02-05 07:00:00,766,346.3086,0,0.3,229.79999999999998
2024-02-05 08:00:00,961,434.4681,0,0.3,288.3
2024-02-05 09:00:00,1178,532.5738,0,0.3,353.4
2024-02-05 10:00:00,1779,804.2859,0,0.3,533.6999999999999
2024-02-05 11:00:00,2027,916.4067,0,0.3,608.1
2024-02-05 12:00:00,2103,950.7663,0,0.3,630.9
2024-02-05 13:00:00,2129,962.5209,0,0.3,638.6999999999999
2024-02-05 14:00:00,2149,971.5629,0,0.3,644.6999999999999
2024-02-05 15:00:00,2239,1012.2519,0,0.3,671.6999999999999
2024-02-05 16:00:00,2274,1028.0754,0,0.3,682.1999999999999
2024-02-05 17:00:00,2236,1010.8956000000001,0,0.3,670.8
2024-02-05 18:00:00,2206,997.3326,1,0.5,1103.0
2024-02-05 19:00:00,2178,984.6738,1,0.5,1089.0
2024-02-05 20:00:00,2150,972.015,1,0.5,1075.0
2024-02-05 21:00:00,1951,882.0471,1,0.5,975.5
2024-02-05 22:00:00,1162,525.3402,1,0.5,581.0
2024-02-05 23:00:00,769,347.6649,0,0.3,230.7
2024-02-06 00:00:00,684,309.2364,0,0.3,205.2
2024-02-06 01:00:00,665,300.6465,0,0.3,199.5
2024-02-06 02:00:00,638,288.4398,0,0.3,191.4
2024-02-06 03:00:00,598,270.3558,0,0.3,179.4
2024-02-06 04:00:00,632,285.7272,0,0.3,189.6
2024-02-06 05:00:00,574,259.5054,0,0.3,172.2
2024-02-06 06:00:00,687,310.5927,0,0.3,206.1
2024-02-06 07:00:00,835,377.5035,0,0.3,250.5
2024-02-06 08:00:00,985,445.31850000000003,0,0.3,295.5
2024-02-06 09:00:00,1158,523.5318,0,0.3,347.4
2024-02-06 10:00:00,1738,785.7498,0,0.3,521.4
2024-02-06 11:00:00,2178,984.6738,0,0.3,653.4
2024-02-06 12:00:00,2242,1013.6082,0,0.3,672.6
2024-02-06 13:00:00,2085,942.6285,0,0.3,625.5
2024-02-06 14:00:00,2089,944.4369,0,0.3,626.6999999999999
2024-02-06 15:00:00,2106,952.1226,0,0.3,631.8
2024-02-06 16:00:00,2116,956.6436,0,0.3,634.8
